time_delta,timestamp_seconds,timestamp_raw,lat,lng,pose_x,pose_y
216.62969326972961,1713393497.6562502,1713393497656250248,40.485701533333334,-80.33228578333333,1.8571776407770813,21.474281079135835
217.83349561691284,1713393498.8600526,1713393498860052545,40.485691773333336,-80.332292,1.3018235649215057,20.41680636908859
219.03293251991272,1713393500.0594895,1713393500059489371,40.48568168833334,-80.33229660833334,0.908856805996038,19.274529901333153
220.233638048172,1713393501.260195,1713393501260194958,40.48567234833333,-80.33230226166667,0.48952798859681934,18.199768331833184
221.43073058128357,1713393502.4572875,1713393502457287563,40.485664123333336,-80.33231156833334,-0.2560652600368485,17.267402422614396
222.43238043785095,1713393503.4589374,1713393503458937444,40.485656076666665,-80.33231788333333,-0.8336163733620197,16.399027070961893
223.42682552337646,1713393504.4533825,1713393504453382397,40.48564818166667,-80.33232584333334,-1.4534180542686954,15.51368102338165
224.43400597572327,1713393505.460563,1713393505460562841,40.48564165333333,-80.33233657166667,-2.340660587302409,14.74434910248965
225.63251161575317,1713393506.6590686,1713393506659068553,40.485636013333334,-80.33234876166667,-3.3708497112384066,14.104184107854962
226.83004307746887,1713393507.8566,1713393507856600163,40.48562765,-80.33235754833333,-4.161756065906957,13.204777906648815
227.83196449279785,1713393508.8585215,1713393508858521347,40.48561968,-80.33236424833333,-4.737271599355154,12.328647779300809
228.83236289024353,1713393509.8589199,1713393509858919812,40.485611516666665,-80.33236997166667,-5.238716576364823,11.446047644130886
229.83151483535767,1713393510.8580718,1713393510858071853,40.48560222166667,-80.33237180833333,-5.455865367664956,10.441455483436584
230.83340644836426,1713393511.8599634,1713393511859963370,40.485592606666664,-80.33236989833334,-5.350211516255513,9.359935467131436
231.83281540870667,1713393512.8593724,1713393512859372437,40.48558383,-80.332365015,-4.964360265061259,8.362125580199063
232.8324589729309,1713393513.859016,1713393513859016041,40.48557469666667,-80.33236127833334,-4.609601779025979,7.366300613619387
233.83573532104492,1713393514.8622923,1713393514862292186,40.485565308333335,-80.33235826166667,-4.338808559812605,6.340423510409892
234.83268404006958,1713393515.859241,1713393515859241011,40.48555597166666,-80.33235498166667,-4.060713290702552,5.301650835201144
235.83495116233826,1713393516.8615081,1713393516861508153,40.485547155,-80.332350605,-3.7066580241080374,4.305450566112995
236.8320996761322,1713393517.8586566,1713393517858656688,40.48553806333334,-80.33234541166667,-3.273395038326271,3.3146599046885967
237.8332085609436,1713393518.8597655,1713393518859765433,40.48552934,-80.332339355,-2.7740708122728392,2.330474480986595
238.83248376846313,1713393519.8590407,1713393519859040663,40.485519968333335,-80.33233485833334,-2.3165564105147496,1.327101543545723
239.83421540260315,1713393520.8607724,1713393520860772448,40.48551030833333,-80.33233431666666,-2.2011736122658476,0.2480603400617838
240.83252024650574,1713393521.8590772,1713393521859077160,40.485500736666665,-80.332332435,-2.0735801006667316,-0.8018416110426188
241.8313570022583,1713393522.857914,1713393522857913962,40.48549176,-80.33232804666666,-1.7368146834196523,-1.8092733165249228
242.83265900611877,1713393523.859216,1713393523859216043,40.48548267333334,-80.33232260666666,-1.289222631137818,-2.8267821660265326
243.83356928825378,1713393524.8601263,1713393524860126295,40.485473725,-80.33231743166667,-0.8277163183083758,-3.8162489207461476
244.8325002193451,1713393525.8590572,1713393525859057292,40.48546382,-80.332314955,-0.5685635535046458,-4.89050205424428
245.8355610370636,1713393526.862118,1713393526862117970,40.485454075,-80.33231359666667,-0.4695617009419948,-5.988908403553069
246.83374452590942,1713393527.8603015,1713393527860301533,40.485444601666664,-80.33230943,-0.13167256151791662,-7.032778865657747
247.83237409591675,1713393528.858931,1713393528858931066,40.48543560666667,-80.33230371,0.3506365775829181,-8.045769665390253
248.83435463905334,1713393529.8609116,1713393529860911573,40.48542753,-80.33229805,0.8306598118506372,-8.943330332636833
249.8329474925995,1713393530.8595045,1713393530859504467,40.485417735,-80.332294265,1.2240723449504003,-9.98807570245117
250.83373975753784,1713393531.8602967,1713393531860296641,40.485407736666666,-80.33229099,1.48616561293602,-11.096163683570921
251.83425664901733,1713393532.8608136,1713393532860813501,40.48539912,-80.33228613833333,1.8809863112401217,-12.084284737706184
252.83219146728516,1713393533.8587484,1713393533858748407,40.48539082833334,-80.33228017166667,2.366975023993291,-13.004741637967527
253.8318648338318,1713393534.8584218,1713393534858421832,40.48538250666667,-80.33227313333333,2.9742377332877368,-13.915770316496491
254.83233070373535,1713393535.8588877,1713393535858887762,40.485372991666665,-80.33226915666667,3.3827649948652834,-14.941715008579195
255.83380484580994,1713393536.8603618,1713393536860361899,40.48536334333333,-80.33226653,3.5999366217292845,-16.03108660597354
256.83404088020325,1713393537.8605978,1713393537860597950,40.48535399,-80.33226227166666,3.928324844338931,-17.07003345992416
257.83113503456116,1713393538.857692,1713393538857692099,40.48534437,-80.33226041,4.190672849770635,-18.118360589258373
258.8322899341583,1713393539.858847,1713393539858846809,40.48533438166667,-80.3322621,4.109310625004582,-19.220536819659173
259.8321783542633,1713393540.8587353,1713393540858735434,40.48532454833333,-80.33226391833334,3.9315408057300374,-20.3140069488436
260.8345592021942,1713393541.8611162,1713393541861116061,40.48531486833333,-80.33226277833333,3.9898129132343456,-21.406246007420123
261.83269715309143,1713393542.8592541,1713393542859254103,40.485305025,-80.33226105333334,4.167889102478512,-22.481482489965856
262.83230781555176,1713393543.8588648,1713393543858864860,40.48529525666667,-80.33226388833333,4.0194276723777875,-23.583796420134604
263.8346779346466,1713393544.861235,1713393544861234815,40.48528578333333,-80.33227048166667,3.501967321615666,-24.627663573250175
264.8312361240387,1713393545.857793,1713393545857793131,40.48527588333334,-80.33227549833333,3.023071490577422,-25.746168677695096
265.83115434646606,1713393546.8577113,1713393546857711240,40.4852668,-80.33227841833333,2.792514521512203,-26.75234256964177
266.83272337913513,1713393547.8592803,1713393547859280342,40.485258333333334,-80.33228438666667,2.349178942036815,-27.73514987528324
267.834025144577,1713393548.860582,1713393548860582000,40.48525155666667,-80.33229389333333,1.596349557978101,-28.514565778896213
268.83235144615173,1713393549.8589084,1713393549858908357,40.48524605,-80.33230493333333,0.692810669192113,-29.165798654779792
269.8336479663849,1713393550.860205,1713393550860204996,40.485241708333334,-80.33231730333333,-0.3219000326935202,-29.705385371111333
270.8330295085907,1713393551.8595865,1713393551859586428,40.48524164166667,-80.332330295,-1.4277947187656537,-29.82512992992997
271.8328082561493,1713393552.8593652,1713393552859365263,40.48524431333333,-80.33234244166667,-2.47445819969289,-29.558306457474828
272.8307452201843,1713393553.8573022,1713393553857302143,40.485244775,-80.33235554666666,-3.554159213672392,-29.424571302719414
273.83382844924927,1713393554.8603854,1713393554860385330,40.48524392,-80.3323689,-4.681923207594082,-29.566497248597443
274.8330886363983,1713393555.8596456,1713393555859645698,40.485246636666666,-80.33238097,-5.74836618185509,-29.355326522141695
275.83113718032837,1713393556.8576941,1713393556857694232,40.48525155666667,-80.33239241666666,-6.725238070590422,-28.828032803721726
290.83392572402954,1713393571.8604827,1713393571860482745,40.48525520166667,-80.33240331,-7.768815816030838,-28.334175718016922
293.8326323032379,1713393574.8591893,1713393574859189293,40.48525438833333,-80.33241544666667,-8.793908231891692,-28.41649054083973
296.2309498786926,1713393577.2575068,1713393577257506871,40.485251008333336,-80.33242702833333,-9.763091399567202,-28.7747899601236
298.431316614151,1713393579.4578736,1713393579457873501,40.48524590833333,-80.33243790333333,-10.69058941595722,-29.30279979389161
300.63215684890747,1713393581.6587138,1713393581658713869,40.485238805,-80.33244718333333,-11.468344160355628,-30.092763574793935
302.4290187358856,1713393583.4555757,1713393583455575596,40.48523079666667,-80.33245274166667,-11.989916871418245,-30.985506031662226
304.4294855594635,1713393585.4560425,1713393585456042528,40.485221788333334,-80.332455765,-12.257994226063602,-31.961991325952113
306.6308114528656,1713393587.6573684,1713393587657368489,40.48521192,-80.33245872166667,-12.45857331273146,-33.047122994437814
308.835072517395,1713393589.8616295,1713393589861629550,40.48520247166667,-80.33245857666667,-12.503062176401727,-34.13144391216338
311.83312582969666,1713393592.8596828,1713393592859682802,40.48519404166667,-80.33245321666666,-12.055994400172494,-35.11695028003305
314.62965202331543,1713393595.656209,1713393595656209031,40.48519007833333,-80.332440555,-11.153232898679562,-35.53916356805712
315.4311954975128,1713393596.4577525,1713393596457752426,40.485189255,-80.33242699166667,-10.029402009444311,-35.68015147559345
337.4356038570404,1713393618.4621608,1713393618462160717,40.48519462666667,-80.33241720166667,-8.998595261597075,-35.10196187533438
340.8328742980957,1713393621.8594313,1713393621859431254,40.48520382833333,-80.33241432666667,-8.763398582697846,-34.12998048309237
343.22946763038635,1713393624.2560246,1713393624256024694,40.485213036666664,-80.33241257333333,-8.589991159387864,-33.09445243142545
345.43196201324463,1713393626.458519,1713393626458519054,40.48522273333333,-80.33241455,-8.733796392101794,-32.048928344622254
347.2307674884796,1713393628.2573245,1713393628257324459,40.485231565,-80.33242021333334,-9.179286833270453,-31.066555432975292
348.6333980560303,1713393629.659955,1713393629659955008,40.48523745166667,-80.33242925,-9.874020400689915,-30.375796573236585
349.8314428329468,1713393630.8579998,1713393630857999787,40.485238693333336,-80.33244169833333,-10.895819570636377,-30.165212439373136
351.03523111343384,1713393632.061788,1713393632061788130,40.48523437833333,-80.33245406833333,-11.974015888059512,-30.547832739539444
352.2345178127289,1713393633.2610748,1713393633261074859,40.48522584166667,-80.33246161166667,-12.681157956132665,-31.447344266809523
353.43174171447754,1713393634.4582987,1713393634458298706,40.48521549833333,-80.33246294166666,-12.896300232270733,-32.56810836214572
354.62945103645325,1713393635.656008,1713393635656007905,40.485205918333335,-80.33245778333334,-12.529370178235695,-33.66023275256157
355.8312554359436,1713393636.8578124,1713393636857812479,40.48519781666667,-80.33244904166666,-11.798205493716523,-34.57310049794614
357.0326511859894,1713393638.0592082,1713393638059208262,40.48519005333333,-80.332440585,-11.094340762356296,-35.481179376132786
358.2303285598755,1713393639.2568855,1713393639256885611,40.48518903833333,-80.33242810666667,-10.06243745086249,-35.72017893195152
359.4301996231079,1713393640.4567566,1713393640456756626,40.485194635,-80.33241663333334,-9.063656243961304,-35.203470536507666
360.63060879707336,1713393641.6571658,1713393641657165825,40.48520297333334,-80.33240934833333,-8.401971964049153,-34.30781778972596
361.83260893821716,1713393642.859166,1713393642859165947,40.48521290666667,-80.33240704833334,-8.121893100091256,-33.21856934670359
363.0312180519104,1713393644.057775,1713393644057774906,40.48522281166667,-80.33241153833333,-8.412022819044068,-32.10162760131061
364.03096294403076,1713393645.05752,1713393645057519872,40.48522954333333,-80.33241988666667,-9.056018398725428,-31.30206803046167
365.2330012321472,1713393646.2595582,1713393646259558176,40.485232966666665,-80.33243259333334,-10.109463125700131,-30.829746637493372
366.23122334480286,1713393647.2577803,1713393647257780262,40.485231405,-80.33244506166666,-11.14973593573086,-30.92216660734266
367.2317605018616,1713393648.2583175,1713393648258317431,40.48522571,-80.33245465833333,-12.05344319937285,-31.457951799035072
368.23165822029114,1713393649.2582152,1713393649258215227,40.485217623333334,-80.33246078333333,-12.590080138063058,-32.338782395236194
369.23020911216736,1713393650.256766,1713393650256765964,40.48520925,-80.33246724666667,-13.09268954838626,-33.31075139902532
370.23221802711487,1713393651.258775,1713393651258775061,40.48520242666667,-80.332475485,-13.77190861897543,-34.110700231045485
371.4313440322876,1713393652.457901,1713393652457901050,40.48519519333333,-80.33248444333333,-14.567442733678035,-34.922074519097805
372.4308440685272,1713393653.457401,1713393653457400948,40.485187761666666,-80.33249191666667,-15.168357657035813,-35.690533919259906
373.43123507499695,1713393654.457792,1713393654457792100,40.485180076666666,-80.33249903833334,-15.770967361982912,-36.55243706330657
374.4301435947418,1713393655.4567006,1713393655456700599,40.485173368333335,-80.332508195,-16.49003372224979,-37.35102193709463
375.43275904655457,1713393656.459316,1713393656459316073,40.48516884,-80.33251923166667,-17.383729703724384,-37.903196786530316
376.43126153945923,1713393657.4578185,1713393657457818411,40.48516563,-80.33253059833334,-18.357198200304992,-38.29279447346926
377.430860042572,1713393658.457417,1713393658457416915,40.48516340166667,-80.332542535,-19.366388071444817,-38.59145138319582
378.4308886528015,1713393659.4574456,1713393659457445582,40.48516192666666,-80.33255471166666,-20.394875976489857,-38.76666621025652
379.43208146095276,1713393660.4586384,1713393660458638532,40.48516111833333,-80.33256698333334,-21.412845717626624,-38.81969353090972
380.433310508728,1713393661.4598675,1713393661459867434,40.48516210333333,-80.33257943333334,-22.47263029147871,-38.779235968366265
381.4306058883667,1713393662.4571629,1713393662457162747,40.48516303833333,-80.33259206166667,-23.520812543458305,-38.666535892523825
382.43723225593567,1713393663.4637892,1713393663463789299,40.485162270000004,-80.33260598666666,-24.696030811523087,-38.679309408180416
383.4332551956177,1713393664.4598122,1713393664459812070,40.48515974666667,-80.33262041166667,-25.902243335964158,-38.983340757898986
384.4309334754944,1713393665.4574904,1713393665457490503,40.48515944,-80.33263464166667,-27.13504749746062,-39.11477196123451
385.43182039260864,1713393666.4583774,1713393666458377245,40.48515969166667,-80.33264829333334,-28.29382865387015,-39.04083506576717
386.43060302734375,1713393667.45716,1713393667457160059,40.485158205,-80.33266093833333,-29.41022404714022,-39.21060805954039
387.4293830394745,1713393668.45594,1713393668455939943,40.48515474333333,-80.33267292,-30.40326770429965,-39.60830770805478
388.42941784858704,1713393669.4559748,1713393669455974734,40.485153585,-80.33268496,-31.394664565450512,-39.7380976350978
389.4308035373688,1713393670.4573605,1713393670457360410,40.485155516666666,-80.33269697666667,-32.446385102230124,-39.66187039576471
390.42841362953186,1713393671.4549706,1713393671454970697,40.48520926,-80.33280600833334,-33.44507508899551,-39.33159078191966
390.6277937889099,1713393671.6543508,1713393671654350651,40.485200075,-80.332798055,-33.44507508899551,-39.33159078191966
390.827684879303,1713393671.8542418,1713393671854241745,40.48518650166667,-80.33278328833333,-33.44507508899551,-39.33159078191966
391.0289430618286,1713393672.0555,1713393672055500045,40.48515293333333,-80.33273559,-33.77286373246787,-39.80198947594261
391.23104548454285,1713393672.2576025,1713393672257602341,40.48515931833333,-80.332711295,-33.77286373246787,-39.80198947594261
392.230562210083,1713393673.2571192,1713393673257119186,40.485165628333334,-80.332721485,-34.57995859638322,-38.62565680406988
393.2352731227875,1713393674.26183,1713393674261830105,40.485174253333334,-80.33272720666666,-35.135263085132465,-37.710717047564685
394.2338535785675,1713393675.2604105,1713393675260410489,40.485182691666665,-80.332733635,-35.626065413467586,-36.751071689650416
395.2298424243927,1713393676.2563994,1713393676256399377,40.48518868833333,-80.33274245666667,-36.408726644702256,-36.01453730277717
396.23350071907043,1713393677.2600577,1713393677260057724,40.48519683666667,-80.33274885666667,-36.970068138442,-35.23525673337281
397.23166060447693,1713393678.2582176,1713393678258217554,40.48520606333334,-80.33275229333333,-37.35170612845104,-34.215212023817
398.2303342819214,1713393679.2568913,1713393679256891356,40.485215118333336,-80.33275477833334,-37.53633159492165,-33.188497295603156
399.23180174827576,1713393680.2583587,1713393680258358718,40.48522340833333,-80.33276025,-37.952153156744316,-32.24345580395311
400.2334768772125,1713393681.2600338,1713393681260033804,40.48523142333333,-80.3327672,-38.539749723277055,-31.354661627672613
401.23195362091064,1713393682.2585106,1713393682258510609,40.48523883166666,-80.3327746,-39.16542630945332,-30.548670607618988
402.2319164276123,1713393683.2584734,1713393683258473514,40.48524645166667,-80.33278164833334,-39.776673735585064,-29.726659420877695
403.2304861545563,1713393684.2570431,1713393684257043120,40.48525340166667,-80.33278943833334,-40.40378497017082,-28.93640515115112
404.03084993362427,1713393685.057407,1713393685057406840,40.48526022666667,-80.33279994666667,-41.26166274386924,-28.247246969491243
404.2307975292206,1713393685.2573545,1713393685257354399,40.48527329833333,-80.33282963166667,-41.463531103450805,-28.02268879953772
404.43524980545044,1713393685.4618068,1713393685461806686,40.48526281,-80.33280290666667,-41.94156298469456,-28.318850160519073
405.4316620826721,1713393686.458219,1713393686458219115,40.48526982833334,-80.33281033833333,-42.23971843277104,-27.114598905667663
406.63179206848145,1713393687.658349,1713393687658349087,40.48527936666667,-80.33281641833334,-42.81747247802559,-26.088821231387556
407.83094000816345,1713393688.857497,1713393688857496937,40.485289423333334,-80.332819425,-43.10493385524023,-24.987769067287445
408.8294825553894,1713393689.8560395,1713393689856039420,40.48529782166667,-80.33282385666666,-43.43131578818429,-24.06388246268034
410.03468012809753,1713393691.061237,1713393691061237207,40.48530750166667,-80.33282947,-43.94645694969222,-23.005069232545793
411.2316460609436,1713393692.258203,1713393692258203074,40.48531751,-80.33283147833333,-44.17396145674866,-21.856015685014427
412.4317088127136,1713393693.4582658,1713393693458265772,40.485327535,-80.33283059666667,-44.121043154154904,-20.76497086044401
413.63063502311707,1713393694.657192,1713393694657191930,40.48533744833333,-80.33283278666667,-44.24895272986032,-19.653831796720624
414.8320035934448,1713393695.8585606,1713393695858560676,40.485347313333335,-80.33283817,-44.6876533877803,-18.559843381866813
416.0323131084442,1713393697.05887,1713393697058870081,40.48535701,-80.33284470166667,-45.235291126416996,-17.500165679492056
417.23154640197754,1713393698.2581034,1713393698258103312,40.48536682,-80.332849575,-45.70502013945952,-16.39401599764824
418.4309368133545,1713393699.4574938,1713393699457493743,40.485376515,-80.33285190166667,-45.91108132142108,-15.353217208757997
419.6312310695648,1713393700.657788,1713393700657788096,40.485386641666665,-80.33285686333333,-46.289601177792065,-14.222141376696527
420.83173537254333,1713393701.8582923,1713393701858292326,40.485396976666664,-80.33285885166667,-46.57537218253128,-13.064277665689588
421.8300738334656,1713393702.8566308,1713393702856630790,40.48540637,-80.332858395,-46.553967496729456,-12.04636575654149
422.83287048339844,1713393703.8594275,1713393703859427427,40.48541530333333,-80.33286091,-46.69130428764038,-11.052225394174457
423.8320941925049,1713393704.8586512,1713393704858651208,40.48542393,-80.33286485833334,-47.05430667987093,-10.086432786658406
425.02944684028625,1713393706.0560038,1713393706056003859,40.48543457,-80.33286520833333,-47.15714500343893,-8.90942492429167
426.229859828949,1713393707.2564168,1713393707256416859,40.48544534333333,-80.33286347333333,-46.98732172034215,-7.735536050051451
427.42900943756104,1713393708.4555664,1713393708455566295,40.485455566666666,-80.33286611,-47.17743051319849,-6.581204365938902
428.6297404766083,1713393709.6562974,1713393709656297361,40.485466116666665,-80.332867075,-47.308491830248386,-5.40811010170728
429.83048367500305,1713393710.8570406,1713393710857040587,40.48547611666667,-80.33286184666666,-46.975009913905524,-4.2816420597955585
431.029669046402,1713393712.056226,1713393712056226000,40.48548551166667,-80.33285574833333,-46.488976812688634,-3.2282104352489114
432.0317168235779,1713393713.0582738,1713393713058273890,40.485493463333334,-80.33284886166666,-45.91695162106771,-2.3380491388961673
433.2307541370392,1713393714.257311,1713393714257311023,40.48550153833333,-80.33283977833334,-45.18561050889548,-1.4067207565531135
434.2290849685669,1713393715.255642,1713393715255641987,40.485507526666666,-80.33283083666667,-44.43705868150573,-0.7152225282043219
435.42869806289673,1713393716.455255,1713393716455255123,40.485513733333335,-80.33281933666666,-43.48242156789638,-0.0027398578822612762
436.6299841403961,1713393717.656541,1713393717656541157,40.48551990166666,-80.33280897833333,-42.56310114089865,0.6724735526368022
437.83000111579895,1713393718.856558,1713393718856557977,40.485527775,-80.33280026833333,-41.83253546117339,1.5194310192018747
439.02992701530457,1713393720.056484,1713393720056483923,40.485536045,-80.332792305,-41.14479685947299,2.4443247569724917
440.2300260066986,1713393721.256583,1713393721256583003,40.48554433666666,-80.332784635,-40.51508063520305,3.364339572377503
441.43200278282166,1713393722.4585598,1713393722458559731,40.48555399833333,-80.33277994666666,-40.07357083365787,4.420950238592923
442.6296560764313,1713393723.656213,1713393723656213097,40.485564278333335,-80.33277714833334,-39.840637406217866,5.5618293620646
443.83075165748596,1713393724.8573086,1713393724857308584,40.485574595,-80.3327743,-39.59098704683129,6.715045675635338
445.0326659679413,1713393726.059223,1713393726059223048,40.48558480333333,-80.33277062666667,-39.31997928477358,7.846037055365741
446.231894493103,1713393727.2584515,1713393727258451523,40.48559407166667,-80.33276413166666,-38.786522803944536,8.885951923206449
447.4300136566162,1713393728.4565706,1713393728456570661,40.48560197,-80.33275510666667,-38.063236594200134,9.798718965612352
448.6315999031067,1713393729.6581569,1713393729658156922,40.485608645,-80.33274475166667,-37.23733781091869,10.573318085633218
449.83206820487976,1713393730.8586252,1713393730858625247,40.485614041666665,-80.33273333333334,-36.2899598168442,11.19934630393982
450.8319170475006,1713393731.858474,1713393731858474050,40.48561803333333,-80.332722605,-35.38992298336234,11.65961607825011
452.0321207046509,1713393733.0586777,1713393733058677627,40.48562128333333,-80.33270956833333,-34.29693496960681,12.0843426566571
453.2311625480652,1713393734.2577195,1713393734257719540,40.48562349,-80.33269582,-33.14043937413953,12.330273164436221
454.4324767589569,1713393735.4590337,1713393735459033690,40.48562438333333,-80.33268189833333,-31.966506291530095,12.455893004313111
455.6310224533081,1713393736.6575794,1713393736657579491,40.48562659,-80.33266861,-30.819818864343688,12.672517828643322
456.8308455944061,1713393737.8574026,1713393737857402521,40.48563001666667,-80.332655615,-29.72168021905236,13.051216086372733
458.03132796287537,1713393739.057885,1713393739057885000,40.485633658333334,-80.33264339,-28.687791710952297,13.464025822468102
459.2314841747284,1713393740.2580411,1713393740258041073,40.485637538333336,-80.33263107833334,-27.65576626569964,13.899023038335145
460.4327347278595,1713393741.4592917,1713393741459291723,40.48563969666667,-80.33261727166666,-26.50510054884944,14.205964400433004
461.4319713115692,1713393742.4585283,1713393742458528245,40.4856396,-80.332605245,-25.480166036519222,14.215011015534401
462.4328393936157,1713393743.4593964,1713393743459396401,40.48564073166666,-80.332593335,-24.472095724544488,14.324576669372618
463.6322214603424,1713393744.6587784,1713393744658778499,40.485643565,-80.33258017833333,-23.33593039342668,14.606247243471444
464.83103704452515,1713393745.857594,1713393745857594073,40.48564674833333,-80.33256755333333,-22.280868085334077,14.983695746399462
466.031681060791,1713393747.058238,1713393747058238048,40.48565042,-80.33255475833333,-21.199798295623623,15.377807163633406
467.2329924106598,1713393748.2595494,1713393748259549467,40.48565435166667,-80.33254178333334,-20.10970813257154,15.830635725520551
468.23039388656616,1713393749.2569509,1713393749256950973,40.48565614,-80.332529765,-19.12332757737022,16.08101708162576
469.2323360443115,1713393750.258893,1713393750258892945,40.48565634166667,-80.33251775666666,-18.081900258897804,16.132002144120634
470.2305371761322,1713393751.2570941,1713393751257094147,40.48565802833333,-80.33250606,-17.082272074301727,16.255750857293606
471.43128871917725,1713393752.4578457,1713393752457845627,40.48566064333333,-80.33249264833333,-15.941103377495892,16.566877296194434
472.4310042858124,1713393753.4575613,1713393753457561141,40.48565992333333,-80.33248081,-14.948650844511576,16.59344079438597
473.4317035675049,1713393754.4582605,1713393754458260568,40.48565769166667,-80.332469065,-13.953823621966876,16.343429663218558
474.4309673309326,1713393755.4575243,1713393755457524277,40.48565752333333,-80.33245687333333,-12.926006635767408,16.288855731487274
475.4312915802002,1713393756.4578485,1713393756457848430,40.48565909166667,-80.33244496333333,-11.902156913885847,16.422593996860087
476.630667924881,1713393757.657225,1713393757657224965,40.485661155,-80.33243109333333,-10.742190079181455,16.67632474936545
477.6242895126343,1713393758.6508465,1713393758650846509,40.485663093333336,-80.33241950166666,-9.75227975891903,16.889546669088304
478.82292008399963,1713393759.849477,1713393759849477138,40.485667883333335,-80.33240684666667,-8.650785241858102,17.347273503430188
479.0279986858368,1713393760.0545557,1713393760054555734,40.48565927166667,-80.332413735,-8.48933327908162,17.47948332875967
479.223619222641,1713393760.2501762,1713393760250176152,40.48570711333333,-80.33235334,-8.615974785058619,17.764997021654132
479.4293351173401,1713393760.455892,1713393760455892002,40.485661611666664,-80.33241357333333,-8.738203408748758,17.97781689842641
479.62592601776123,1713393760.652483,1713393760652483091,40.485686495,-80.33243072666667,-8.91674642119679,18.238767747030337
479.8294994831085,1713393760.8560565,1713393760856056523,40.485668305,-80.332410865,-8.91674642119679,18.238767747030337
480.02696466445923,1713393761.0535216,1713393761053521728,40.485706658333335,-80.33235834833333,-9.075521866389963,18.425460259224888
480.230895280838,1713393761.2574522,1713393761257452293,40.48566915333333,-80.33240338166667,-9.286970845932611,18.64773649117831
480.8355107307434,1713393761.8620677,1713393761862067682,40.48572388666667,-80.33235129333333,-9.727593622694709,18.996230994779566
481.0305678844452,1713393762.0571249,1713393762057124795,40.48569689166667,-80.33241085833333,-9.93066773269898,19.110564000839318
481.6296052932739,1713393762.6561623,1713393762656162228,40.48570260666666,-80.33242127333334,-9.679905134136789,21.196615201421082
481.82784962654114,1713393762.8544066,1713393762854406531,40.485714718333334,-80.33243286166666,-9.741192144458182,21.324549783952534
482.0300648212433,1713393763.0566218,1713393763056621789,40.48570492,-80.33242277666666,-9.98015147419349,21.286231923141862
483.2332742214203,1713393764.2598312,1713393764259831151,40.485708081666665,-80.33243432666667,-10.69271536055021,21.863136417232454
484.4327127933502,1713393765.4592698,1713393765459269811,40.485711153333334,-80.33244696833333,-11.709058222011663,22.26839430257678
485.6325612068176,1713393766.6591182,1713393766659118202,40.48570480833333,-80.33245828666666,-12.757838753401302,21.751677867025137
486.63243412971497,1713393767.658991,1713393767658991072,40.4856941,-80.332459135,-12.988573012291454,20.582137586548924
487.6319799423218,1713393768.658537,1713393768658536962,40.48568395833333,-80.332456105,-12.755322456825525,19.45828992780298
488.62808561325073,1713393769.6546426,1713393769654642486,40.48567503666666,-80.332449605,-12.280141987837851,18.378825148567557
