Path_Index,X,Y
0,-7.916526675938489,11.722496357913187
0,-7.8830915723862685,10.775445345960776
0,-7.8572791441334875,10.474702595546843
0,-7.801376112501194,10.178076004639754
0,-7.715948417938325,9.888568504943262
0,-7.380108855936795,8.930842188841808
0,-7.057356611662099,7.96019131920885
0,-6.922788033899407,7.624556889870904
0,-6.748814704540077,7.307551443624768
0,-6.640553145764224,7.135723230653366
0,-6.646715178946398,6.978066207094409
0,-6.645895534044197,6.724367554501677
0,-6.623643560151848,6.471645320016803
0,-6.580118392701093,6.221706851702065
0,-6.345974079673013,5.148004451151815
0,-6.31824796154525,5.031991751713083
0,-6.0550474144647595,4.020118145120673
0,-5.954774236318621,3.7064251295092774
0,-5.57258770359429,2.7041672345014125
0,-5.200234665464798,1.6814164420218762
0,-5.190575613835641,1.655264351688507
0,-4.794959893529111,0.5992497570665571
0,-4.769987533385246,0.5348573101881893
0,-4.370014159641546,-0.4622905190836658
0,-4.2586823161906775,-0.7073995087718955
0,-3.787163651874748,-1.6328145452700678
0,-3.4989547859288,-2.2239883234157767
0,-3.372259835242943,-2.9239864985811503
0,-3.1943880241730844,-3.9903006336929687
0,-3.129245795166289,-4.287218337952962
0,-3.034390964824061,-4.576019643808294
0,-2.64145593035436,-5.595052036459144
0,-2.5359449841047303,-5.8365157937357175
0,-2.0410922505392355,-6.8457114269683075
0,-2.006937376640465,-6.91320051981892
0,-1.6126081130672973,-7.668594226565929
0,-1.4480134443964034,-8.175755627357299
0,-1.3579082373146893,-8.914845747776829
0,-1.3089537277493664,-9.20062184331237
0,-1.2326409191520002,-9.480337549039277
0,-0.8906351577444633,-10.531050726581872
0,-0.6766294191821972,-11.197844128369994
0,-0.6480295184990204,-11.891947656068956
0,-0.6186968140069133,-12.20460610940413
0,-0.45993522852638336,-13.28498410816603
0,-0.39767793814976615,-13.59443165763303
0,-0.30325149201087065,-13.895624954945154
0,0.07551422713497831,-14.912887346688864
0,0.31254614579509793,-15.55338157589554
0,0.3560016190832464,-16.150722144470794
0,0.37621772782142315,-17.176264639632137
0,0.39038463660230205,-17.41425810398061
0,0.42340558753189006,-17.650375039367933
0,0.6152252353246199,-18.712371703288532
0,0.6465944221092914,-18.86366069418045
0,0.806790002406253,-19.54721267696792
0,0.7904032618145496,-20.031951258112578
0,0.629210740987074,-20.904988359518466
0,0.594031108124458,-21.15322734739636
0,0.5797023176900113,-21.403536930584213
0,0.5628474890007711,-22.49911964023191
0,0.5704033665310728,-22.762988177280246
0,0.6011258921038012,-23.02517098097208
0,0.7764259283115713,-24.106903892029884
0,0.8036543364286368,-24.252166377793834
0,1.04008928290719,-25.361843736558352
0,1.182640574973631,-26.074565425066282
0,1.1659757005954177,-26.471321921130375
0,0.966427597004266,-27.203845227344914
0,0.8851328381355299,-27.612205138020883
0,0.7983330200011255,-28.291687880354736
0,0.7214275173184842,-28.351248407961723
0,-0.03163923075242625,-28.828207510849673
0,-0.7540887213816256,-29.249317087963245
0,-1.0458964142068625,-29.350435698273923
0,-1.6366419235973713,-29.331610398329147
0,-1.9471665585217712,-29.337800375085756
0,-2.2553870782087264,-29.376062313759626
0,-2.557999911268118,-29.445986114964565
0,-3.650426983266948,-29.758780928850765
0,-3.888178980893615,-29.837736839487437
0,-4.118514432379644,-29.936253985145765
0,-4.339827130609766,-30.05364537240241
0,-5.3305024789326065,-30.633382330660307
0,-5.484431723836048,-30.729832682721245
0,-6.232783298045749,-31.230918205214188
0,-6.721095990929822,-31.460956934583034
0,-7.530133198710391,-31.651869814560133
0,-7.758688793259234,-31.715440750440543
0,-7.98150669952396,-31.79687234342564
0,-9.03403941128875,-32.229437275347344
0,-9.307380827792215,-32.35822581288364
0,-9.91594443513272,-32.68337010493612
0,-10.48176431741197,-32.78576930268904
0,-11.496296367526929,-32.90047339227417
0,-11.807848508057562,-32.95243113938665
0,-12.112211096915757,-33.03685719139526
0,-19.259615992937675,-35.43124204940021
0,-20.046362501789098,-35.66406967459853
0,-20.72594580988822,-35.77984456239044
0,-21.433697963108227,-35.81671225978376
0,-22.254795168522715,-35.78536665204244
0,-23.200102367361886,-35.683727654814206
0,-23.55341779193461,-35.666713081461154
0,-24.72863605999941,-35.67948659711776
0,-25.081631168506664,-35.704193886945276
0,-25.429261462228766,-35.770293627393755
0,-26.430484957875635,-36.02265656061113
0,-27.199009983194966,-36.104590230228666
0,-28.102799878239974,-36.04692324226918
0,-28.424582445862256,-36.043685845945184
0,-28.744860553067106,-36.074933815572436
0,-29.861255946337106,-36.24470680934564
0,-30.19861673804279,-36.31605507765678
0,-30.52556173409671,-36.425644533018996
0,-31.16760092243211,-36.682771959081876
0,-31.48183473498093,-36.723910261212275
0,-31.85803922526502,-36.6966434838544
0,-32.33769902480235,-36.53801382353182
0,-32.514021690575255,-36.247498223249245
0,-32.95511891878665,-35.385039178122376
0,-33.128396356989896,-35.089250614951396
0,-33.334286677271194,-34.815160993280855
0,-33.57010150235378,-34.56634919097979
0,-34.14292377827114,-34.027286711655854
0,-34.30105334886326,-33.80776383086941
0,-34.447004614372986,-33.41766425972175
0,-34.58368981808907,-32.657548580845145
0,-34.66698699764905,-32.31279096234827
0,-34.790390038217296,-31.980273406100785
0,-35.20621160004,-31.035231914450684
0,-35.318442554919145,-30.806943198427554
0,-35.44961033532131,-30.588983251462647
0,-36.037206901854105,-29.70018907518215
0,-36.16997668463822,-29.515048694107424
0,-36.77659578503774,-28.733607357932335
0,-37.36929840616514,-27.93653539631958
0,-37.426698873507185,-27.86182212298764
0,-38.05381010809288,-27.07156785326104
0,-38.27614393806828,-26.821424385632476
0,-38.52495604469688,-26.5976016389247
0,-39.19322295222817,-26.060763384131942
0,-39.23249306714692,-26.017079345888924
0,-39.44279219682003,-25.805344831807687
0,-39.615286734649565,-25.663186564703576
0,-39.615286734649565,-25.663186564703576
0,-39.625813336532126,-25.64235566901948
0,-40.01290971828543,-24.955082547422958
0,-40.2022304364513,-24.229934743341015
0,-40.27625538754182,-23.988480256993004
0,-40.602637320485925,-23.064593652385906
0,-40.73365345403227,-22.751397060514844
0,-41.07897477990954,-22.041628911885102
0,-41.15966964182475,-21.634064602276936
0,-41.12456566593808,-20.91030723789248
0,-41.12268377966558,-20.66576873641429
0,-41.14072519860408,-20.42188940681904
0,-41.26863477430948,-19.31075034309564
0,-41.310877143944445,-19.047439307119
0,-41.37633589940436,-18.788919925267056
0,-41.464493792007914,-18.537234992402233
0,-41.90319444992792,-17.443246577548432
0,-42.02251680265161,-17.182510095182494
0,-42.518191884667786,-16.223380007941124
0,-42.82240311647327,-15.507002803358
0,-42.96820371935338,-14.77057544982877
0,-43.066161202927226,-14.401151286991654
0,-43.40611733939571,-13.385309810121726
