x,y,angle
-8.983551912285256,10.86604053107601,2.057479551332136
-9.060544124272718,11.011546264047398,1.9523859710390905
-9.082589762373868,11.06648768732255,1.9705801013325506
-9.124922867984209,11.166675289393115,1.9847457137311248
-9.143456894243661,11.208861859961985,1.7951260436084089
-9.146618582747962,11.222718577994975,1.8252541866277197
-9.173916417455658,11.327671548909056,1.8553823296470462
-9.216249452704073,11.472386949133742,1.879514581015247
-9.242643129825447,11.555147848128076,1.903646832383443
-9.26322533491307,11.614683386403062,1.7445417415654418
-9.272549457005331,11.667807716946667,1.7445417391028466
-9.28945929547522,11.764151785848481,1.5429771158816277
-9.288521438987495,11.797855636751995,1.6559570316778702
-9.299131530339846,11.922143353805897,1.4554987181205365
-9.283601871007182,12.056237926439508,1.5017618184955583
-9.279381924626847,12.117268860069853,1.4333805410232525
-9.270882143554728,12.178733507811762,1.4767569907353633
-9.256223642403969,12.334150017040104,1.5201334404474804
-9.247756747664182,12.501129240644099,1.5726007516310554
-9.248097415079535,12.68992460567909,1.6250680628146212
-9.251259322826973,12.748128064529753,1.516521633866034
-9.25113542730475,12.750408572016521,1.454313470168523
-9.240710842588388,12.839498026921515,1.454313488349218
-9.235651822403941,12.882732883161404,1.3409098167423141
-9.225066839398064,12.927963281191573,1.3858921118936256
-9.195304511043968,13.087085482254789,1.475856702196222
-9.179958604979731,13.248238124886944,1.565821292498821
-9.179871023644273,13.265842146823491,1.3085634879470396
-9.170326917337173,13.30139957968332,1.3507204338651764
-9.13060153003727,13.478983599326277,1.3374459520473294
-9.091030695555936,13.645471316886068,1.34713070322458
-9.083297547299955,13.679467432948346,1.3568154544017312
-9.050010959408363,13.832644630047865,1.1361780314931145
-9.02978690931432,13.87621004439315,1.2362663790382633
-8.970660845779632,14.046310886876679,1.3363547265833944
-8.92882738913764,14.221468387167407,1.4364430741285488
-8.914279064163193,14.32910019273628,1.2188941870918686
-8.910734219141675,14.338754289048666,1.2556956268764436
-8.85993412806603,14.49460151032449,1.2556956304096403
-8.809134039667745,14.65044872525533,1.2709516215203018
-8.792912384101115,14.702917787695926,1.2862076126309614
-8.750578958440567,14.847633066454545,1.3302973104338938
-8.712785422180902,15.001737873185435,1.4184767060396979
-8.688709989839323,15.158572232935272,1.4625664038426105
-8.673512910634097,15.298438309815893,1.4447054950222094
-8.658601010843,15.416074049873643,1.5077502125766862
-8.644310950850564,15.642434099401383,1.5707949301311697
-8.64431073318431,15.798281386629101,1.596125619203111
-8.646620029582373,15.889432867647495,1.6214563082750746
-8.655086439243119,16.056412115322786,1.6253450591059075
-8.655849713799341,16.0703907600358,1.6292338099365555
-8.657606659792682,16.10042192306354,1.5017619372376796
-8.657064238349948,16.10826670145881,1.5624568778658776
-8.655243193548056,16.326626763554852,1.6838467591220283
-8.678861422207342,16.53465361968754,1.6242897620144732
-8.68846831176854,16.714072351149476,1.7312794414519455
-8.707863079024058,16.83388544009287,1.5707949204903868
-8.707862956656417,16.92089905663406,1.5362784288552869
-8.703575487631685,17.045059747943082,1.5707949200190239
-8.703575364215729,17.132789399091692,1.5074986310269227
-8.698713187993153,17.209501210364962,1.5707949210975283
-8.698712867895452,17.437215730169587,1.6340912111681294
-8.706665657123668,17.562694529952324,1.6250680916923645
-8.708664041089234,17.599480168935827,1.5017619440224126
-8.7078619855281,17.611079910875272,1.5046302903875315
-8.707179251285517,17.621383348477234,1.5074986367527956
-8.698712421345531,17.754966725470958,1.5576762577015202
-8.696343481840719,17.93551482774352,1.6580314995989656
-8.712075011935966,18.115391863713832,1.7082091205476895
-8.729008122620735,18.23784332739932,1.7570684899272129
-8.761570126327904,18.410625585314698,1.8547872286862481
-8.780887862721615,18.476809367415157,1.7022783862933495
-8.800357253584123,18.624031496796064,1.775322991535328
-8.822717391739678,18.73182908759238,1.7586946925463645
-8.845321590141568,18.850710113117945,1.8025688917793679
-8.881590886254681,19.004384531028634,1.8903172902454075
-8.919760441231844,19.11974995297479,1.7586946828656027
-8.938454109822258,19.21806454792696,1.7888909704167848
-8.961971367981244,19.324179956118915,1.8190872579679471
-8.995837736832014,19.457763393542802,1.848387382882119
-9.020516203204748,19.54437030781209,1.70820905761052
-9.033805166520109,19.64046923457721,1.7417659880470118
-9.054354816098627,19.759490538064167,1.7753229184835098
-9.079754557472771,19.88194201460271,1.8150400414117107
-9.114321653913827,20.020643559455873,1.8944742872681095
-9.15978582170343,20.156164820327437,1.9341914101963158
-9.185360914983617,20.223417448688583,1.85538201930006
-9.207769727709815,20.300022020462638,1.9271464213700669
-9.297819967809335,20.541935490602608,1.998910823440066
-9.348619639004884,20.653255055931268,2.0102357001514854
-9.363262488697098,20.684403704452656,1.81908717205505
-9.36715358099223,20.699751841534393,1.7753228574944515
-9.368447460031028,20.705989599825646,1.6872760916847247
-9.37616532446348,20.771948942158133,1.7229853281211942
-9.39565013775101,20.89898931874883,1.7586945645576835
-9.403829567061553,20.942006974387773,1.5123559824950064
-9.400906967112455,20.991960000273597,1.5162447299282458
-9.400143653180521,21.005938630587284,1.5201334773614175
-9.394301227534104,21.121159669754217,1.462566402486779
-9.382965758758656,21.225485475114372,1.4625663969677603
-9.366032250803357,21.381332736415384,1.5187438167107337
-9.355515505055424,21.583191316674128,1.631098656196665
-9.367697170848084,21.78495626750484,1.6872760759396295
-9.378121480999507,21.874045774280315,1.6250679733844047
-9.383549873637303,21.973970178915923,1.691881250653114
-9.412581437196799,22.212559270811518,1.7586945279218178
-9.437981148032218,22.346142701965547,1.7586945302188572
-9.442405994966872,22.36941407825379,1.634091065394009
-9.443769907834524,22.390933892238813,1.6808986935594161
-9.462278755436454,22.55835986380586,1.7745139498902074
-9.48199997599702,22.653823606834436,0.0
-9.48199997599702,22.653823606834436,1.1305763094223045
-9.477709828801041,22.662931245608252,1.2194603586530675
-9.422666554595576,22.813099826005555,1.2639023832684888
-9.388681387429417,22.92034031122074,1.2332003532102858
-9.377397037560513,22.952486312125405,0.6286686404238137
-7.853313371921182,24.06061338179711,0.681154575009116
-7.706596157624215,24.179538357739784,0.7861264441797481
-7.573147409661587,24.31318162371766,0.8386123787650491
-7.5060842932082386,24.38779084680676,0.7671667676863438
-7.425393405950352,24.465591884870324,0.8128785860120871
-7.312310750196815,24.585066933835083,0.9043022226635755
-7.210607987481861,24.714367059177444,0.9957258593150581
-7.159521854116819,24.793185979629943,0.767166845103343
-7.1037089651953345,24.847000003936344,0.7540247751223059
-7.087427234542208,24.86229087012927,0.6115485690640379
-7.068147228648084,24.87581051901193,0.6080837346549005
-6.926773750878385,24.97421640328386,0.6332003350761973
-6.853890616582142,25.027714655119162,0.6583169354974915
-6.725279869265306,25.127183697538005,0.636795553179995
-6.605387235765863,25.215853273129532,0.6623293270336172
-6.532909247905758,25.272374800746782,0.6878631008872621
-6.397443030267199,25.383694153339984,0.7209440167001797
-6.307999997309264,25.462291277981507,0.7540249325131225
-6.2328880255435255,25.532832149616947,0.6878631495009426
-6.143443803396345,25.60633293869182,0.7255505342200051
-6.041965028610032,25.69633814922293,0.8009253036581101
-5.947552085867544,25.79372950354961,0.8386126883771566
-5.837485762045166,25.916180836815,0.8615716396044878
-5.783663592632253,25.978897374183354,0.8845305908317935
-5.66874236133557,26.11920307880094,0.8781974222133666
-5.570782269015338,26.23726786475048,0.9184411632671995
-5.482856744480561,26.35236458070818,0.9586849043210248
-5.381257042922263,26.497079824954334,1.0000614622215354
-5.300806648175216,26.622390830832273,1.0414380201220363
-5.271142419598183,26.673094116506572,0.9205635510545391
-5.235479620943597,26.719983575682818,0.9787279923836988
-5.118688333824875,26.893636616178966,1.0950568750420098
-5.022841723619457,27.079671587441187,1.15322131637118
-5.004417552177003,27.121198606013778,1.0414380827927094
-4.970607512146042,27.17898808671392,1.0950027357890242
-4.882323851327252,27.35032084986783,1.202132041781646
-4.812865979717189,27.530111073653554,1.2556966947779595
-4.782604623575159,27.622948807986553,1.1820939441730884
-4.748454528656019,27.706335511684536,1.2287790735927824
-4.6921074946052315,27.864610063346515,1.2754642030124885
-4.659144176648567,27.972960394465957,1.2073993433793717
-4.642371788483006,28.01706505226383,1.1426799718679908
-4.6003179924322115,28.109218941324468,1.1160365884554473
-4.5346515369817775,28.243522918172005,1.1641628080725335
-4.466152478144172,28.40258829920718,1.260415247306715
-4.428445096999515,28.520149162893276,1.0815452621508768
-4.3791143825672245,28.61280178722906,1.1803371253150585
-4.326273300010207,28.741184037779778,1.0473000594104505
-4.241494556390128,28.88805989737514,1.1015264419822113
-4.156828146687367,29.05503906816759,1.1221032696896593
-4.124696858406503,29.121778453592476,1.142680097397073
-4.048497079890465,29.28875763095856,1.1640594714674004
-4.018050633020907,29.35943886999452,1.1854388455377425
-3.956711782529897,29.51065451128933,1.1665382242731013
-3.931546662625825,29.569476044391564,1.0414383681099928
-3.9080317544718794,29.6096686977937,1.032149486601655
-3.8191872405770004,29.758339617707065,1.070471844442114
-3.7530223748130194,29.87936024123614,1.1471165601230624
-3.6963182662944316,30.005091799955675,1.1854389179635338
-3.6569894588741794,30.102047188333078,1.1015265719839211
-3.606496425123361,30.201629627857393,1.1087817074402375
-3.594854148459844,30.225009551332374,1.1160368428965302
-3.5356156391874003,30.34616688277732,1.0731385190332963
-3.4741591480450777,30.459291183236797,1.0620208275184437
-3.385900165054427,30.617531678867547,1.0675796941996838
-3.3762495480769292,30.635062748746712,1.0731385608808839
-3.3572615090571833,30.670014448812466,0.9205640635364255
-3.3220180824729777,30.71635256674005,0.9396247701709044
-3.281529348828956,30.77174748368975,0.9586854768053971
-3.1799297499313006,30.916462757878524,1.0090504158920455
-3.083391139738005,31.06984853387192,1.1097802940653287
-3.0027662961007247,31.232164688716757,1.2105101722386296
-2.964920111798704,31.332624503813516,0.9779508583960269
-2.9272545432692487,31.388534297387316,1.092724311693161
-2.832260193053888,31.57186346998717,1.1501110383417146
-2.7718596400285707,31.70686852495983,0.920564211673759
-2.746286799386309,31.740491750184795,0.9763570030856468
-2.63385797532011,31.906805508551766,1.0321497944975475
-2.571346885772403,32.01141059083223,0.9658466523114945
-2.520630186010771,32.08476126161303,1.025991224530149
-2.408485790366125,32.269824068816206,1.0861357967488485
-2.3713366227035055,32.340376226398526,0.993074174557025
-2.351165003372427,32.37131819902616,0.9205643175098202
-2.2721553433157777,32.475200290801055,0.9723731741470535
-2.1671326721603075,32.62923213231646,1.0241820307843257
-2.0655330869020556,32.79621135203267,1.0241820521457206
-1.9930519720637572,32.91533428497874,0.9619590341422178
-1.9532667815575298,32.972399380328795,0.9205644111705991
-1.8742236593207466,33.07632548846017,0.9396251153830069
-1.83373494994402,33.13172041234886,0.9586858195954701
-1.7335801395326198,33.274377879230585,0.9558921134102931
-1.6632887535750092,33.37390636651674,0.7619172736610933
-1.570879827833624,33.46207440503529,0.845330978765736
-1.4712901675749257,33.574378693234834,0.8870378313180257
-1.3442907730584337,33.73022593293755,0.9214650210387758
-1.2693660471264376,33.82892150843546,0.9558922107595443
-1.197878778306529,33.930143316753046,0.8816207940480868
-1.1303385450304584,34.0121144967677,0.9010926964772904
-1.08682717790852,34.0670689189851,0.9205645989065194
-1.0585551781762523,34.104241034191425,0.801657796587629
-1.014541738185805,34.14970954612815,0.8509838944237459
-0.8975247036314047,34.28317848216235,0.9496360900960013
-0.7942222838097941,34.42752373951778,0.9989621879321394
-0.7568845089128976,34.48554135525162,0.8845318019046396
-0.7053412327713283,34.54846996698236,0.8816209041838796
-0.6178878529701766,34.65460904882441,0.8450246143662012
-0.5212180132364141,34.76355348843734,0.8450246441697924
-0.40268528869859477,34.897136848680546,0.861611678945176
-0.3638008454534907,34.94245080108606,0.8781987137204368
-0.26220134326220257,35.06490224759083,0.8781987352879201
-0.2046101448234766,35.13431327532398,0.8016579850138356
-0.13401264902923105,35.207244731970924,0.8430949760415023
-0.034817765988193194,35.318601258279756,0.884531967069186
0.00918358190571017,35.37232203191819,0.754026417737504
0.04197710530538923,35.40311992678473,0.7778422378455521
0.10305285612257298,35.46327961422284,0.8016580579536269
0.19176421970117433,35.55492379845989,0.7540264614132145
0.27904255736116235,35.6368908768333,0.7778422833533029
0.3401183101378249,35.697050571677586,0.8016581052933084
0.4586510025633418,35.81950199721748,0.8509842007397497
0.5756679905696046,35.95297096263501,0.9496363916326774
0.6577168609192928,36.06761854661861,0.8258503793090892
0.7779780597133619,36.198025356454735,0.8845321336558106
0.7938114039992417,36.21735612321727,0.7049326563150816
0.8142983508533281,36.234785511189415,0.774978803872772
0.9079273438661528,36.32648344642619,0.5728618994781948
0.9601571542299727,36.36017238795044,0.6609091229324494
1.085230274357394,36.45742457652899,0.7049327346594665
1.2291627945324768,36.57987601607394,0.7360507598366036
1.3121739234730903,36.655073611784985,0.7671687850136693
1.4268335369940743,36.76562727248633,0.7481234598530242
1.5582020374782395,36.88755004095999,0.8148724272601393
1.722913596499829,37.06226896157513,0.8816213946670697
1.7315950043221426,37.07280529051234,0.7049328387318001
1.754093260339718,37.09194581840823,0.7123162323743965
1.7742103160677254,37.109318186480934,0.7196996260173404
1.859653831899307,37.18421255565866,0.6583188777217194
1.9598744824391834,37.26172467930804,0.6583189076253061
2.1038070050594353,37.373044213952795,0.6583189307038504
2.247739490518204,37.48436372516504,0.6816259504955968
2.3128901717274126,37.53722399954112,0.7049329702872779
2.410098474493163,37.61992457532369,0.6367975725884877
2.4962422274669605,37.68363459701121,0.670865297456415
2.5922885842074628,37.75986309014814,0.7049330223242988
2.667893616880726,37.8241845546269,0.6053385662583678
2.737393021025973,37.87227834092932,0.5815616794278272
2.8549767373432777,37.94957820059607,0.619940384072623
2.9674020824746288,38.02982954919561,0.6583190887174166
3.1113345424450785,38.141149077042456,0.7299888844737275
3.3034352901935913,38.313059558206966,0.8016586802299815
3.332088514395101,38.34266010228141,0.6583191391756502
3.3638502081847883,38.36722507619808,0.6443438261717594
3.46689704088816,38.4446459730659,0.6367977751355131
3.596902495708326,38.54079518376608,0.6405708238019886
3.607792684536106,38.5489130730907,0.6443438724689159
3.661331878808514,38.589138014789654,0.5540794672311783
3.7361338207033192,38.63542038855307,0.5954386547157982
3.8593676364205685,38.71890653467929,0.6367978422004194
3.9548543638949507,38.789526454278885,0.5815618944824249
4.048769697065784,38.851266682460235,0.5948240008933997
4.088312023804269,38.878019635293704,0.6080861073042385
4.212650740462615,38.96456856561361,0.5815619484312623
4.345101278352589,39.051641965846315,0.5815619680632552
4.476831049330417,39.13824153534758,0.5540796175914218
4.599728663775577,39.214282278324696,0.5540796422178792
4.743661083501239,39.303337942962514,0.5810829389038781
4.824907564948591,39.35669391566202,0.6080862355901283
4.827526561327707,39.35851693107695,0.46899131059398513
4.994972524785494,39.44336139649479,0.5808624889251651
5.163226424106773,39.55380356805618,0.6367980780907649
5.179652252828435,39.56595176191218,0.4726576559284823
5.200225291084761,39.576471040978085,0.5271098986748637
5.369561687177104,39.675031816302045,0.5815621414212646
5.44079961653196,39.72186387482909,0.4962097175762505
5.517138459481301,39.76319304936207,0.5125244369355986
5.568322538786866,39.791993189257724,0.5288391562951696
5.720721584444195,39.88104889927233,0.528839178899002
5.767827368919774,39.90857557623973,0.39354284319481736
5.81606273519379,39.92860301783246,0.46119103621382124
6.033986304479449,40.03689644068308,0.5288392292328941
6.113005602730465,40.0830720637556,0.4344761007325334
6.179844462617536,40.11408862182046,0.465342983239437
6.27913374482261,40.163943857256896,0.49620986574628223
6.423066169939824,40.241867627044655,0.4962098894055689
6.5483573746313795,40.30969920519377,0.4726578973229481
6.634108068704206,40.353544747451636,0.41305603327668666
6.737362234225495,40.39879788649274,0.41305605715374644
6.849224900017529,40.44782387078885,0.33310899764799745
6.942057123076671,40.47994403695224,0.3633260290127545
7.043721716368466,40.51859741178655,0.39354306037753023
7.141413789691851,40.55915942351219,0.31757686139998675
7.24576401479967,40.59345958382542,0.3555599857168579
7.373919633755319,40.641049173871146,0.39354311003366993
7.534785277177461,40.70784103126199,0.3935431351055208
7.680824615656226,40.76847697037347,0.3757064449366796
7.821527975024358,40.82397638416501,0.359348992078442
7.985545114201167,40.88559102846651,0.37778608045721374
8.047234712172475,40.91007241451533,0.3962231688360575
8.190381609162843,40.96995768125128,0.34430186932679974
8.332650454528103,41.020973076337604,0.370262548840171
8.41976565745066,41.054788169860736,0.39622322835359947
8.480562890923194,41.08022259581401,0.24539298802076662
8.52643101933422,41.09170982208631,0.31054979905516344
8.749617312820277,41.1633378530983,0.3757066100895643
8.918949503212092,41.230129732780924,0.403498297719581
9.01095301857234,41.2694081474098,0.43128998534954993
9.09994967178762,41.31036291748188,0.3331093343524374
9.177242798049415,41.337106548973075,0.3544080092079493
9.249147385959562,41.36371354284108,0.3757066840633015
9.418479615591156,41.43050545247658,0.3757067122359699
9.48842920498071,41.45809657939511,0.2571408646335323
9.554439564813359,41.47545482145003,0.3164238136791143
9.757144081774358,41.541825381783745,0.3757067627247257
9.926476254416087,41.60861728433228,0.42418260558495235
10.003913126992071,41.64358767484343,0.2200581806852583
10.02502127053595,41.64830915520633,0.2453932310800484
10.202820077114641,41.69283718151599,0.2892513819675872
10.35410181981969,41.737858278063484,0.333109532855138
10.501756590875932,41.78894726246213,0.317577369349163
10.570650558256302,41.81159290763986,0.21572574293883237
10.614965498721551,41.82130389250786,0.19472324805817537
10.765752001972276,41.85104234952445,0.2335858634745796
10.901823698203247,41.883417753321666,0.3113110943072664
10.954793315904428,41.9004619852421,0.13018527914230313
11.0874832902763,41.91783452211568,0.19472331315189326
11.256815534623357,41.95123062381021,0.19472334050835033
11.424289936049952,41.984260322133835,0.03282443836817252
11.534601358252024,41.98788253361638,0.06564736000847728
11.585855988578244,41.99125210665366,6.217541048874537
11.634017425013008,41.988086035862004,6.214096738858277
11.791790586918376,41.97716833756022,6.248641825856622
11.91605399102749,41.97287413882481,1.6056754047638298e-06
12.076919622198458,41.972874397122794,0.07253328318070551
12.337118807081257,41.99178066569744,0.1450649606860293
12.421827567498804,42.004155867996346,0.06909180023368097
12.51444764369962,42.01056535799077,0.11932926265409667
12.693940873504065,42.03208639928498,0.21980418749494413
12.870370165623829,42.07150314250581,0.27004164991534907
12.974534916800156,42.10033625567627,0.20469500000026558
13.077795821024429,42.121773493221006,0.24577045266162287
13.22118360322109,42.157741091432705,0.32792135798432814
13.36113636343479,42.205353580476675,0.36899681064569834
13.505068672069353,42.26101357203908,0.38127041215523944
13.54607980318356,42.277454382975435,0.39354401366479524
13.670890555299538,42.32927628260201,0.3501740718243224
13.718840909446515,42.34678898778647,0.27004176448747325
13.753462968953222,42.35637248118063,0.20469511180770228
13.856723862832991,42.37780972862075,0.2102106616374705
13.876142653660985,42.381952973994714,0.2157262114668841
13.953775321929259,42.398965100112335,0.1307325280999922
14.047220300920124,42.41125147378271,0.13073255000980552
14.216552529537134,42.43351569183243,0.1307325700235555
14.385884719979623,42.45577990831043,0.13789890899289706
14.411438413422664,42.45932624246549,0.14506524796254433
14.49614715549236,42.471701466938136,0.06909208164860932
14.588767214812417,42.47811098195387,0.10331048633927635
14.711272759032171,42.490812308818434,0.1375288910298892
14.872138335836725,42.51307652040586,0.16159849327934808
14.957651706755817,42.527016910877286,0.18566809552884142
15.135450484081785,42.56041310779539,0.20069724699572386
15.188467429132439,42.57119866494053,0.21572639846281058
15.33116843010062,42.60246964468144,0.2046953312835407
15.482313188470687,42.63384774955526,0.26113671459541393
15.678509271397198,42.68627900778795,0.31757809790722885
15.751224608276363,42.71018080680935,0.20469538244603674
15.812510941135965,42.722904036479285,0.2519076334355003
15.977049615215355,42.765252165237875,0.3463321354144884
16.136862560271638,42.82292505201837,0.39354438640394734
16.297728036652565,42.88971708077376,0.4223190527930463
16.39220257521895,42.932169873120785,0.45109371918228264
16.506441747172474,42.98750786599314,0.393544436066804
16.619459039545276,43.03443313218698,0.42231910258483774
16.71393357642103,43.07688592942822,0.45109376910292553
16.80826566678816,43.122580844047285,0.3689973036611011
16.883245743660915,43.151576394816956,0.3723525470911081
16.89449688241154,43.15597077567965,0.37570779052143877
17.063828954981613,43.22276283987255,0.3943826881173236
17.12589402438966,43.24859354025897,0.4130575857132634
17.226440829364556,43.292660312148584,0.3501745892332838
17.32566204971778,43.32889851728879,0.38161610945575514
17.43069181491379,43.37104568718122,0.4130576296782025
17.531238619861618,43.41511246432861,0.3501746375066912
17.630459839515463,43.451350674642036,0.38903275234043894
17.759863450882563,43.50439640919245,0.46674898200786846
17.884758106261433,43.56732867155948,0.5056070968417022
17.939711792586937,43.59775133188185,0.27004236250907143
17.975734917698205,43.60772266777163,0.33179353172753073
18.18578102450771,43.68008986477368,0.3935447009459235
18.346646464190037,43.74688193761357,0.40330124068561773
18.378951547398053,43.760666194305465,0.41305778042531305
18.531350373121718,43.82745825048068,0.4546347550517412
18.66578476318474,43.8931676525399,0.4962117296781924
18.809716950903226,43.97109164071623,0.5125264553308928
18.86090099182059,43.99989189502995,0.5288411809835921
18.923229318286094,44.03631416488625,0.41305784861868255
18.98008025770492,44.06123031384974,0.44285881763922674
19.076999791404102,44.107197084782925,0.47265978665984126
19.212116839171678,44.176284663669946,0.4510941545956153
19.355513964144794,44.24574698338413,0.4899677169361724
19.478962910072713,44.311588068802514,0.5288412792767925
19.587694235610513,44.37512647579587,0.4726598611840993
19.6950616226373,44.430025204767944,0.4891336287948543
19.74741066347065,44.45788933256863,0.5056073964054943
19.90827606023568,44.54694535611217,0.5056074223608561
20.06914141161,44.63600135998212,0.5435859291435803
20.17169167801035,44.69797397855881,0.3501750438408424
20.20676426917416,44.71078343143494,0.05969559812833649
20.269912229513366,44.71455757089311,0.06439424213668474
20.286792227678212,44.715646050501476,0.06909288614482673
20.44765776991614,44.72677843542924,0.10331129944408288
20.570163334616147,44.73947986509781,0.13752971274337678
20.661604591092107,44.75213564790217,0.059695666921211483
20.777908773390987,44.75908676252649,0.0986127147339747
20.91729430144884,44.77287667670605,0.13752976254669813
21.07815981079711,44.795141021839875,0.1906911294400172
21.265983162425577,44.83139780775935,0.2970138632267034
21.44889822531467,44.88738214226857,0.35017523012001667
21.533518378630106,44.918287714309024,0.2700428974842296
21.624841142078182,44.94356624971321,0.31530581602052726
21.77970175410502,44.99407988654793,0.4058316530930616
21.929361717421383,45.05838643398862,0.45109457162933697
21.9819220777923,45.083846975389235,0.3175790198564067
22.036929109820388,45.10192804558472,0.3622373395129599
22.187216141457352,45.158880718792545,0.4515539788259674
22.331824056205228,45.229011666711685,0.4962122984836524
22.33399922247845,45.230189289757085,0.31757906495049504
22.35019332068729,45.23551236682888,0.37602882208273924
22.360667809999956,45.239647855337765,5.782471435759203
22.448658805188167,45.19149656280225,5.615262639816057
22.552858575019975,45.10929560255845,5.669471170924989
22.712319019016757,44.99696182358419,5.777888233142821
22.8829982642564,44.90254198275233,5.8320967642516885
22.91209862837017,44.88844581531108,5.646390669383923
22.989249832805765,44.83138683465868,5.602916504996585
23.06889399589605,44.76694626024227,5.602916520576676
23.121525491938765,44.72436179958971,5.4090702196337315
23.142273036221514,44.69956287835111,5.409070227875559
23.235406109801477,44.58824369347482,5.430620171602238
23.286453842133906,44.529832886552974,5.452170115329081
23.33368775300795,44.47808037450052,5.362623021960419
23.38646646013134,44.40868709564955,5.382094922918247
23.429977951032093,44.35373277819211,5.40156682387607
23.540044330283234,44.2201497556127,5.44684752341546
23.560293093097545,44.19772535596365,5.227630384814873
23.605655439921303,44.11761671680692,5.348590371367886
23.699202693659135,43.99097151021838,5.246231141960393
23.782182823509938,43.85058654285488,5.344590009560043
23.88676097804224,43.70781602924576,5.442948877159624
24.00485378564886,43.57600518464951,5.49212831095944
