X,Y
-14.48613793160276,1.1888860802107946
-14.55385377762016,1.4237664412329123
-14.587720172273636,1.52395406081083
-14.621860649407086,1.6190489685699287
-14.639986185039135,1.666712161577899
-14.647097772517899,1.690088121146771
-14.74364543536392,1.9563905799910661
-14.748305374255613,1.9659695265786405
-14.779180781975029,2.065521109618695
-14.884275050836028,2.313682052357062
-14.900560330837427,2.3434603281664033
-14.951423296076833,2.4733912104585136
-15.003048713007331,2.575678368786358
-15.003486231758416,2.5770589781092346
-15.01951695383055,2.626017743937629
-15.053383336794305,2.7262053649323166
-15.108622591822915,2.8716900509306353
-15.155223771976985,3.0465704237674154
-15.227499288077471,3.231694736761884
-15.249529274918885,3.3070044204894593
-15.285012873701998,3.4376363066483386
-15.288291530575567,3.449597916962907
-15.29214292482643,3.4635235237327473
-15.339090877251007,3.683368912326795
-15.365207632251186,3.777800089132896
-15.391929505219014,3.883202844887572
-15.454062149435677,4.092395203744813
-15.466020191350397,4.123266131730862
-15.469995792052448,4.158052952496677
-15.518783270199282,4.394701426199173
-15.587383335523223,4.622230670031607
-15.622464492531705,4.762206097029682
-15.630533622001655,4.785946122075825
-15.644517058284897,4.859488757262073
-15.664646866445732,4.955765672782049
-15.665203036584419,4.958203207625619
-15.67483591501213,5.025752675112632
-15.724938435663834,5.285379617713144
-15.735005349436234,5.319286791775856
-15.735497306034675,5.323229206896275
-15.781391396840773,5.541863903080843
-15.800736155807774,5.618168131368744
-15.814134183969633,5.682759911866345
-15.86598474222848,5.890812506748009
-15.88122357079433,5.936237058725653
-15.936385862089407,6.167063939693163
-16.00339981854605,6.356295074488538
-16.0865792877536,6.628428473791539
-16.09332465674538,6.64616622492302
-16.11260745157918,6.707013982539183
-16.22860602237099,7.008928134756807
-16.302170615865105,7.147956456087829
-16.317896223188644,7.187147426479362
-16.354346327132276,7.273412289216627
-16.374453191392995,7.350718218397878
-16.416786070525838,7.495433664450825
-16.453244182144104,7.609753367628642
-16.45582789307916,7.624474194506046
-16.460271953145664,7.676533040663066
-16.450082112441276,7.764518834837275
-16.44798557403292,7.794839524670637
-16.44370260702573,7.825810789059803
-16.42171460424331,8.058935523780606
-16.413247529171567,8.225914737782787
-16.41371173934663,8.483330621600473
-16.411669362628643,8.500784797015937
-16.368435765396,8.73192881294409
-16.353608898002793,8.887629073308924
-16.317947909215775,9.047043244354159
-16.279758228679924,9.207719213210806
-16.268158448395944,9.25871338730073
-16.252890237438777,9.328973806486609
-16.171169908874287,9.564075680765065
-16.10841944047368,9.826811862315905
-16.099873093792503,9.89003915757213
-16.06857957036759,9.98604274140335
-16.017779313634843,10.141889901817567
-15.993446744637517,10.22059347157243
-15.95111316293837,10.36530870452422
-15.894422609365021,10.596465852825798
-15.858309207137104,10.831717352831422
