x,y,angle
-9.4125814371968,22.2125592708115,1.75869452792182
-9.43798114803222,22.3461427019655,1.75869453021886
-9.44240599496687,22.3694140782538,1.63409106539401
-9.44376990783452,22.3909338922388,1.68089869355942
-9.46227875543645,22.5583598638059,1.77451394989021
-9.48199997599702,22.6538236068344,1.1305763094223
-9.47770982880104,22.6629312456083,1.21946035865307
