time_delta,timestamp_seconds,timestamp_raw,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment
1578.40,1698863319.18361,1.69886331918361E+018,40.4854768883333,-80.332457175,unneeded,No,NA,
1578.60,1698863319.38289,1.69886331938289E+018,40.4854776716667,-80.3324551866667,unneeded,No,NA,
1578.80,1698863319.58464,1.69886331958464E+018,40.4854784783333,-80.3324534266667,unneeded,No,NA,
1579.00,1698863319.78365,1.69886331978365E+018,40.485479225,-80.3324513766667,unneeded,No,NA,
1579.20,1698863319.98503,1.69886331998503E+018,40.4854800633333,-80.3324495466667,unneeded,No,NA,
1579.40,1698863320.18297,1.69886332018297E+018,40.4854808383333,-80.3324475883333,unneeded,No,NA,
1579.60,1698863320.38416,1.69886332038416E+018,40.4854814816667,-80.3324457633333,unneeded,No,NA,
1579.80,1698863320.58217,1.69886332058217E+018,40.4854823433333,-80.3324440366667,unneeded,No,NA,
1580.00,1698863320.78244,1.69886332078244E+018,40.48548301,-80.3324420866667,unneeded,No,NA,
1580.20,1698863320.98503,1.69886332098503E+018,40.4854838216667,-80.332440195,unneeded,No,NA,
1580.40,1698863321.18267,1.69886332118267E+018,40.4854846733333,-80.3324383033333,unneeded,No,NA,
1580.60,1698863321.38281,1.69886332138281E+018,40.4854854416667,-80.332436485,unneeded,No,NA,
1580.80,1698863321.58272,1.69886332158272E+018,40.4854862433333,-80.3324346533333,unneeded,No,NA,
1581.00,1698863321.78423,1.69886332178423E+018,40.4854871116667,-80.3324327516667,unneeded,No,NA,
1581.20,1698863321.98456,1.69886332198456E+018,40.4854880366667,-80.3324310233333,unneeded,No,NA,
1581.40,1698863322.18316,1.69886332218316E+018,40.485489055,-80.3324292766667,unneeded,No,NA,
1581.60,1698863322.38351,1.69886332238351E+018,40.4854900516667,-80.3324277483333,unneeded,No,NA,
1581.80,1698863322.58318,1.69886332258318E+018,40.4854911333333,-80.33242635,unneeded,No,NA,
1582.00,1698863322.78449,1.69886332278449E+018,40.4854924283333,-80.3324251116667,unneeded,No,NA,
1582.20,1698863322.98421,1.69886332298421E+018,40.485493465,-80.33242371,unneeded,No,NA,
1582.40,1698863323.18302,1.69886332318302E+018,40.4854947733333,-80.3324225383333,unneeded,No,NA,
1582.60,1698863323.38389,1.69886332338389E+018,40.4854962333333,-80.3324216416667,unneeded,No,NA,
1582.80,1698863323.58304,1.69886332358304E+018,40.4854976483333,-80.3324207283333,unneeded,No,NA,
1583.00,1698863323.78322,1.69886332378322E+018,40.4854991066667,-80.3324197716667,unneeded,No,NA,
1583.20,1698863323.98491,1.69886332398491E+018,40.4855006316667,-80.3324188766667,unneeded,No,NA,
1583.40,1698863324.18318,1.69886332418318E+018,40.485502005,-80.33241818,unneeded,No,NA,
1583.60,1698863324.3852,1.6988633243852E+018,40.4855036,-80.3324175083333,unneeded,No,NA,
1583.80,1698863324.58284,1.69886332458284E+018,40.485504975,-80.3324168466667,unneeded,No,NA,
1584.00,1698863324.78499,1.69886332478499E+018,40.485506365,-80.3324160933333,unneeded,No,NA,
1584.20,1698863324.98383,1.69886332498383E+018,40.4855078033333,-80.3324152066667,unneeded,No,NA,
1584.41,1698863325.18639,1.69886332518639E+018,40.4855091883333,-80.332414325,unneeded,No,NA,
1584.60,1698863325.38266,1.69886332538266E+018,40.4855104866667,-80.3324132583333,unneeded,No,NA,
1584.80,1698863325.58336,1.69886332558336E+018,40.485511935,-80.3324122233333,unneeded,No,NA,
1585.00,1698863325.78305,1.69886332578305E+018,40.48551319,-80.3324112733333,unneeded,No,NA,
1585.20,1698863325.98529,1.69886332598529E+018,40.4855144483333,-80.33241002,unneeded,No,NA,
1585.40,1698863326.18398,1.69886332618398E+018,40.4855158816667,-80.33240892,unneeded,No,NA,
1585.60,1698863326.38353,1.69886332638353E+018,40.4855170983333,-80.33240776,unneeded,No,NA,
1585.80,1698863326.58476,1.69886332658476E+018,40.4855183833333,-80.33240671,unneeded,No,NA,
1586.00,1698863326.7824,1.6988633267824E+018,40.485519765,-80.33240568,unneeded,No,NA,
1586.20,1698863326.98414,1.69886332698414E+018,40.485521015,-80.3324044666667,unneeded,No,NA,
1586.41,1698863327.18662,1.69886332718662E+018,40.48552232,-80.3324034166667,unneeded,No,NA,
1586.60,1698863327.38234,1.69886332738234E+018,40.4855237533333,-80.33240231,unneeded,No,NA,
1586.80,1698863327.58313,1.69886332758313E+018,40.485525095,-80.3324011933333,unneeded,No,NA,
1587.00,1698863327.78439,1.69886332778439E+018,40.4855264383333,-80.33240007,unneeded,No,NA,
1587.20,1698863327.98443,1.69886332798443E+018,40.485527885,-80.33239911,unneeded,No,NA,
1587.40,1698863328.18328,1.69886332818328E+018,40.4855292333333,-80.3323981716667,unneeded,No,NA,
1587.60,1698863328.3844,1.6988633283844E+018,40.4855307233333,-80.33239727,unneeded,No,NA,
1587.80,1698863328.58412,1.69886332858412E+018,40.4855320966667,-80.3323964516667,unneeded,No,NA,
1588.00,1698863328.78421,1.69886332878421E+018,40.4855334633333,-80.3323954416667,unneeded,No,NA,
1588.20,1698863328.9829,1.6988633289829E+018,40.4855349383333,-80.3323945816667,unneeded,No,NA,
1588.41,1698863329.18685,1.69886332918685E+018,40.48553646,-80.332393655,unneeded,No,NA,
1588.61,1698863329.38636,1.69886332938636E+018,40.48553788,-80.33239273,unneeded,No,NA,
1588.80,1698863329.5834,1.6988633295834E+018,40.4855393983333,-80.3323918166667,unneeded,No,NA,
1589.00,1698863329.78215,1.69886332978215E+018,40.485540905,-80.3323912283333,unneeded,No,NA,
1589.20,1698863329.98528,1.69886332998528E+018,40.48554257,-80.3323904,unneeded,No,NA,
1589.40,1698863330.18313,1.69886333018313E+018,40.4855441966667,-80.332389655,unneeded,No,NA,
1589.60,1698863330.38427,1.69886333038427E+018,40.4855458483333,-80.3323889966667,unneeded,No,NA,
1589.81,1698863330.58636,1.69886333058636E+018,40.485547405,-80.3323883266667,unneeded,No,NA,
1590.00,1698863330.78403,1.69886333078403E+018,40.485548975,-80.33238776,unneeded,No,NA,
1590.20,1698863330.98526,1.69886333098526E+018,40.4855505716667,-80.3323870616667,unneeded,No,NA,
1590.40,1698863331.18546,1.69886333118546E+018,40.4855521683333,-80.3323864016667,unneeded,No,NA,
1590.60,1698863331.38294,1.69886333138294E+018,40.4855537483333,-80.3323856366667,unneeded,No,NA,
1590.80,1698863331.58338,1.69886333158338E+018,40.4855552966667,-80.3323849116667,unneeded,No,NA,
1591.01,1698863331.78644,1.69886333178644E+018,40.485556865,-80.3323845033333,unneeded,No,NA,
1591.20,1698863331.98428,1.69886333198428E+018,40.4855585,-80.332383825,unneeded,No,NA,
1591.40,1698863332.18372,1.69886333218372E+018,40.4855602783333,-80.332383215,unneeded,No,NA,
1591.60,1698863332.38263,1.69886333238263E+018,40.4855617616667,-80.3323825733333,unneeded,No,NA,
1591.80,1698863332.58321,1.69886333258321E+018,40.4855632366667,-80.3323818933333,unneeded,No,NA,
1592.00,1698863332.78357,1.69886333278357E+018,40.4855649016667,-80.3323813016667,unneeded,No,NA,
1592.20,1698863332.98487,1.69886333298487E+018,40.4855665183333,-80.332380765,unneeded,No,NA,
1592.40,1698863333.18285,1.69886333318285E+018,40.48556806,-80.3323803033333,unneeded,No,NA,
1592.60,1698863333.38351,1.69886333338351E+018,40.4855695533333,-80.332379795,unneeded,No,NA,
1592.80,1698863333.58369,1.69886333358369E+018,40.4855711583333,-80.33237932,unneeded,No,NA,
1593.00,1698863333.78327,1.69886333378327E+018,40.485572755,-80.3323788666667,unneeded,No,NA,
1593.20,1698863333.98536,1.69886333398536E+018,40.4855742466667,-80.332378225,unneeded,No,NA,
1593.40,1698863334.183,1.698863334183E+018,40.48557567,-80.332377685,unneeded,No,NA,
1593.60,1698863334.38259,1.69886333438259E+018,40.48557719,-80.3323769883333,unneeded,No,NA,
1593.80,1698863334.58558,1.69886333458558E+018,40.4855787016667,-80.3323762633333,unneeded,No,NA,
1594.00,1698863334.78423,1.69886333478423E+018,40.4855801133333,-80.332375405,unneeded,No,NA,
1594.21,1698863334.98642,1.69886333498642E+018,40.48558165,-80.3323743983333,unneeded,No,NA,
1594.40,1698863335.18334,1.69886333518334E+018,40.485582875,-80.3323731433333,unneeded,No,NA,
1594.60,1698863335.38286,1.69886333538286E+018,40.4855842683333,-80.3323718516667,unneeded,No,NA,
1594.80,1698863335.58406,1.69886333558406E+018,40.4855855183333,-80.33237039,unneeded,No,NA,
1595.00,1698863335.78333,1.69886333578333E+018,40.4855867083333,-80.3323689666667,unneeded,No,NA,
1595.20,1698863335.98499,1.69886333598499E+018,40.48558795,-80.3323675016667,unneeded,No,NA,
1595.40,1698863336.18458,1.69886333618458E+018,40.4855890716667,-80.3323658966667,unneeded,No,NA,
1595.61,1698863336.38675,1.69886333638675E+018,40.4855903166667,-80.3323643583333,unneeded,No,NA,
1595.80,1698863336.58217,1.69886333658217E+018,40.4855915433333,-80.3323628616667,unneeded,No,NA,
1596.00,1698863336.78267,1.69886333678267E+018,40.485592815,-80.33236137,unneeded,No,NA,
1596.20,1698863336.98359,1.69886333698359E+018,40.48559412,-80.3323598783333,unneeded,No,NA,
1596.40,1698863337.18404,1.69886333718404E+018,40.48559548,-80.3323587366667,unneeded,No,NA,
1596.60,1698863337.38318,1.69886333738318E+018,40.48559686,-80.3323575016667,unneeded,No,NA,
1596.80,1698863337.58317,1.69886333758317E+018,40.48559826,-80.3323563216667,unneeded,No,NA,
1597.00,1698863337.78376,1.69886333778376E+018,40.4855995866667,-80.33235501,unneeded,No,NA,
1597.20,1698863337.98356,1.69886333798356E+018,40.48560081,-80.3323537016667,unneeded,No,NA,
1597.40,1698863338.18428,1.69886333818428E+018,40.4856020616667,-80.3323522483333,unneeded,No,NA,
1597.60,1698863338.38354,1.69886333838354E+018,40.4856033483333,-80.3323509333333,unneeded,No,NA,
1597.80,1698863338.58338,1.69886333858338E+018,40.4856044833333,-80.3323492283333,unneeded,No,NA,
1598.00,1698863338.78356,1.69886333878356E+018,40.485605575,-80.3323475183333,unneeded,No,NA,
1598.20,1698863338.98498,1.69886333898498E+018,40.4856065216667,-80.33234575,unneeded,No,NA,
1598.41,1698863339.18612,1.69886333918612E+018,40.4856075216667,-80.3323437833333,unneeded,No,NA,
1598.60,1698863339.38383,1.69886333938383E+018,40.48560858,-80.3323421466667,unneeded,No,NA,
1598.80,1698863339.58445,1.69886333958445E+018,40.4856095533333,-80.3323404333333,unneeded,No,NA,
