Path_Index,X,Y
0,-0.6602576831522513,39.744536167758795
0,-0.6602576433184464,39.8655503195312
0,-0.6680177288348934,40.03251225166477
0,-0.6912311849077784,40.198034579965665
0,-0.7296978563370689,40.36069010830131
0,-0.7676729935829875,40.473350550047655
0,-0.7758972309974541,40.53199304947675
0,-0.8143638980326724,40.69464857315136
0,-0.8523390321000562,40.807309013749844
0,-0.8605632692971787,40.865951518686664
0,-0.8990299315845247,41.028607036895856
0,-0.952418133081786,41.186993278887755
0,-0.9923126357411797,41.27680890681016
0,-1.0213863621008095,41.36306164403848
0,-1.028552748014118,41.41532417586511
0,-1.0653623804107721,41.57459775528348
0,-1.1164701449108798,41.72987498653686
0,-1.2011362120564648,41.952514000546415
0,-1.2464084370918773,42.05633510482933
0,-1.2910823151390498,42.188868684823184
0,-1.33097680053307,42.27868429489586
0,-1.3757483593069193,42.41150767087176
0,-1.4167569357282268,42.5038314709601
0,-1.4273733512619142,42.53608661050536
0,-1.430012096187151,42.592860603073014
0,-1.4532255233616966,42.758382891831744
0,-1.4916921584439808,42.92103838439983
0,-1.5450803277255356,43.07942460431141
0,-1.5849747977863826,43.16924019704949
0,-1.5967073387117932,43.204047026236076
0,-1.5993440628646443,43.26077757175519
0,-1.6225574832629004,43.42629985014007
0,-1.661024109621387,43.58895533324747
0,-1.714412268351363,43.74734154488134
0,-1.7554208263211188,43.8396653289687
0,-1.7660372543619538,43.87192051710108
0,-1.768675997904931,43.92869454292448
0,-1.7918894114823234,44.09421681138082
0,-1.8303560291532717,44.256872285465775
0,-1.8837441774467238,44.415258489242
0,-1.9247527260229351,44.5075822646614
0,-1.935369160027497,44.539837476233735
0,-1.9380079031681696,44.59661152310524
0,-1.961221310693221,44.76213378350796
0,-1.9996879207933727,44.92478925032404
0,-2.0200370656537294,44.98515890768337
0,-2.0226737882479293,45.04188949871712
0,-2.0458871913197223,45.207411750543386
0,-2.084353795366021,45.37006720942799
0,-2.099579567640429,45.415237399664825
0,-2.0995795591398965,45.43152512546183
0,-2.0995795010690133,45.54284461597159
0,-2.1073395456257176,45.70980645491303
0,-2.130552943526547,45.87532869544924
0,-2.169019540300561,46.037984143826655
0,-2.1842453143153144,46.0831543443738
0,-2.184245305629676,46.09944209291959
0,-2.1842452462065856,46.21076158472111
0,-2.1842451275192163,46.433400566231406
0,-2.1842450681568475,46.544720056857294
0,-2.1842450088015006,46.65603954828757
0,-2.184244890106587,46.87867852869814
0,-2.1842448307213074,46.989998020429695
0,-2.184244712003479,47.212637002244755
0,-2.192004752149287,47.37959881466463
0,-2.2152181407404976,47.54512102954744
0,-2.2536847234503825,47.70777645381671
0,-2.274033866096996,47.76814613002304
0,-2.2766705894316845,47.824876794933324
0,-2.2998839740881207,47.99039900310501
0,-2.338350551607044,48.15305442121095
0,-2.391738649116487,48.311440574865756
0,-2.4327471446619886,48.40376428752911
0,-2.4432328615552206,48.43562237335773
0,-2.4456652838185535,48.48913500261584
0,-2.467873113537146,48.65109112961515
0,-2.504682650618454,48.81036458237263
0,-2.5229080865335995,48.865737768303724
0,-2.5229080124899577,48.99374896114003
0,-2.522907948089089,49.10506845244268
0,-2.5306679777647236,49.27203023399777
0,-2.553881350185011,49.43755241952434
0,-2.5923479112376624,49.600207816733885
0,-2.612566734369107,49.66019089589323
0,-2.614996696224763,49.71364943226822
0,-2.637204515072022,49.875605533933516
0,-2.674014036674414,50.03487896299177
0,-2.7152877735842638,50.16027837133201
0,-2.723212991403803,50.21678888904973
0,-2.7616795428873013,50.379444275298276
0,-2.815067608259869,50.53783040074641
0,-2.854961963920963,50.6276458513732
0,-2.899733511263853,50.76046940098614
0,-2.940741973092578,50.852793079940575
0,-2.96928541962709,50.93951486359263
0,-2.9772106375516763,50.99602539985897
0,-3.015677178378111,51.15868077705538
0,-3.0690652313078934,51.317066894813294
0,-3.136914465327414,51.46981809100181
0,-3.218639859913262,51.61561728981252
0,-3.3135367492898022,51.75320735806134
0,-3.3281678179005993,51.77244441219454
0,-3.386547256864152,51.90632407718133
0,-3.470052044553748,52.05673415758789
0,-3.5143547787337703,52.121155663643435
0,-3.5236726877916293,52.160556363845174
0,-3.577060718401502,52.31894246953599
0,-3.6169550426286774,52.40875789198417
0,-3.646313575701734,52.49585576734947
0,-3.6545378148855594,52.554498514801395
0,-3.693004328001978,52.71715386938035
0,-3.746392348742705,52.87553996803149
0,-3.8142415465280433,53.028291149252546
0,-3.8959669013457265,53.17409033781155
0,-3.9032362131363456,53.184630045969776
0,-3.908535369901032,53.22241557212616
0,-3.9470018736827517,53.385070920437656
0,-4.000389883821173,53.54345701395909
0,-4.041398301944952,53.635780658744245
0,-4.069941746446957,53.722502510916904
0,-4.077866959939695,53.779013092809286
0,-4.116333454599529,53.94166843094252
0,-4.169721453653856,54.10005451553212
0,-4.2096157474589155,54.189869907089275
0,-4.254387277305921,54.32269353470849
0,-4.322236446552951,54.4754447034063
0,-4.403961769926336,54.621243883189926
0,-4.44575986203611,54.68184657126486
0,-4.454996825587406,54.720905026165035
0,-4.5083848098577075,54.879291102953715
0,-4.576233966552325,55.03204226701076
0,-4.604553458262584,55.08256466445611
0,-4.624328434761415,55.16618306799246
0,-4.677716410286578,55.324569139110615
0,-4.7455655570539825,55.47732029864092
0,-4.827290855775001,55.62311947217726
0,-4.841325963325795,55.643468857057435
0,-4.84176796700656,55.64481177138309
0,-4.92643376420766,55.867450827611606
0,-4.971705820028507,55.97127187446693
0,-5.016379658240414,56.103805750252675
0,-5.084228788549344,56.256556903719634
0,-5.11254827260933,56.307079302902714
0,-5.132323248649435,56.3906977403039
0,-5.170298226841614,56.503358122524226
0,-5.178522462280661,56.56200095383646
0,-5.216988911954054,56.72465625526074
0,-5.270376858752108,56.88304230884056
0,-5.3382259730980435,57.03579345454616
0,-5.419951236163357,57.18159261849715
0,-5.42722057725311,57.192132379142926
0,-5.432519745212823,57.22991805695333
0,-5.47098618428099,57.39257334945572
0,-5.524374118712172,57.55095939546608
0,-5.565382470294338,57.643282984242944
0,-5.603759728576267,57.75988247022927
0,-5.688425478985285,57.98252153510791
0,-5.733697500996733,58.0863425623999
0,-5.762958369660085,58.17315083032758
0,-5.771182604722047,58.23179370159404
0,-5.809649030079473,58.394448982972534
0,-5.863036948595687,58.55283501959382
0,-5.930886031076038,58.70558615198461
0,-6.012611259142516,58.851385306774944
0,-6.019880603721973,58.86192507631002
0,-6.025179777187596,58.899710821287286
0,-6.063646191160242,59.062366092246656
0,-6.117034096250359,59.220752119928605
0,-6.15804242070619,59.313075684017015
0,-6.16353768239585,59.32977163956461
0,-6.163537664597421,59.34646372026027
0,-6.1709605188394185,59.5097665168113
0,-6.193168207532106,59.67172243886855
0,-6.229977565894192,59.83099570487216
0,-6.2482030280874,59.886369144337465
0,-6.248202890167399,60.01438073540716
0,-6.248202770219245,60.12570022671543
0,-6.25596269979314,60.29266183191451
0,-6.2791759395401305,60.4581838534648
0,-6.3176423369249335,60.62083910357951
0,-6.332868119426478,60.66600948163239
0,-6.332868101696307,60.68229775192655
0,-6.340290949859074,60.845600521784746
0,-6.362498627649363,61.007556418143515
0,-6.399307970436178,61.16682966009523
0,-6.417533437712101,61.222203128928946
0,-6.417533419353163,61.23889527831323
0,-6.425293343243477,61.40585686271768
0,-6.448506573466058,61.571378864361755
0,-6.486972957618126,61.73403409598956
0,-6.524947884403802,61.84669445731648
0,-6.5331721201306285,61.905337399459164
0,-6.571638499940232,62.06799262648586
0,-6.625026362480953,62.226378615096266
0,-6.664920519724748,62.3161938602956
0,-6.694279081982347,62.40329203107073
0,-6.702503317838541,62.46193498684266
0,-6.740969690120368,62.62459020705858
0,-6.7943575437975765,62.782976189834066
0,-6.862206550629722,62.93572727733234
0,-6.9439316933932265,63.08152639770109
0,-6.957966784012691,63.10187578966868
0,-6.958408808023911,63.10321876835593
0,-7.043074457667169,63.32585784856585
0,-7.111838562223607,63.48355278151173
0,-7.195343112465846,63.63396283450386
0,-7.292825325410904,63.77571406769634
0,-7.307456386198432,63.79495116402096
0,-7.365835704731503,63.9288309568402
0,-7.449340244664839,64.07924101107704
0,-7.546822447158199,64.22099224670501
0,-7.631488191359075,64.33231180857717
0,-7.7161539349218025,64.44363137471511
0,-7.800819674279284,64.55495093976862
0,-7.815450736530822,64.57418804285616
0,-7.873830043289199,64.70806784717615
0,-7.957334563114628,64.85847790401631
0,-8.054816745250392,65.00022914456109
0,-8.139482467025118,65.11154870369549
0,-8.224148215230684,65.22286830393209
0,-8.34289844134788,65.36346193275891
0,-8.475383595543484,65.4911955171733
0,-8.620218791500127,65.60473383969826
0,-8.74538522449011,65.68365569971748
0,-8.86415177094746,65.82274994692602
0,-9.01275195052139,65.96148160270678
0,-9.176047891248771,66.08257215323421
0,-9.345379508581432,66.19389187604222
0,-9.495579477921511,66.28252335798167
0,-9.653651797267575,66.3562031532929
0,-9.733602778348102,66.3844169965211
0,-9.749576911217103,66.39384317154409
0,-9.907649229533407,66.46752297392246
0,-9.987600206519696,66.49573681912966
0,-10.003574336449812,66.50516299327818
0,-10.161646653629226,66.57884280260393
0,-10.241597629152826,66.60705665069354
0,-10.257571759234533,66.61648282573294
0,-10.415644074709798,66.69016264130758
0,-10.473478270876281,66.71057171576231
0,-10.482866238740408,66.71793107876894
0,-10.638537475234541,66.81608735947187
