source_file,time_delta,timestamp_seconds,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment
collins_dr_62_A_from_rosbag_run2.csv,10.40,1698864727.26817,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,10.60,1698864727.4639,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,10.80,1698864727.66756,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,11.00,1698864727.86391,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,11.20,1698864728.06906,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,11.39,1698864728.26283,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,11.60,1698864728.46565,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,11.80,1698864728.66905,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,12.00,1698864728.86474,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,12.20,1698864729.06786,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,12.40,1698864729.26671,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,12.60,1698864729.46418,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,12.80,1698864729.66578,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,13.00,1698864729.86605,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,13.20,1698864730.06442,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,13.40,1698864730.26798,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,13.59,1698864730.46323,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,13.80,1698864730.66553,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,14.00,1698864730.86823,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,14.20,1698864731.06483,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,14.40,1698864731.26462,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,14.59,1698864731.46294,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,14.79,1698864731.66366,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,14.99,1698864731.86264,40.49,-80.33,Disregard – beginning ,No,NA,
