X,Y
8.039909430546686,4.273334017954767
-0.039731684839352965,-0.08855112735182047
0.5117264796281233,0.046792831271886826
1.0945435126777738,0.12631541024893522
1.7366907492978498,0.16854433342814445
2.240718239569105,0.16865607351064682
2.7562155335908756,0.12778196670114994
3.261748186312616,0.04094959422945976
3.772901880205609,-0.09801356866955757
4.235777205321938,-0.2974706878885627
4.69627639837563,-0.5002759667113423
5.158880662638694,-0.7572737624868751
5.589922156999819,-1.043557115830481
6.0278990543447435,-1.2942657172679901
6.503034358844161,-1.4897447219118476
7.002840353175998,-1.6598754860460758
7.515355018316768,-1.7919826610013843
8.039425991591997,-1.9018009742721915
8.565263413242064,-2.021041492931545
9.081475808052346,-2.119078416377306
9.60792578337714,-2.2259184354916215
10.145269160042517,-2.316209964454174
10.652894727536477,-2.4929417641833425
11.132414917228743,-2.72649975027889
11.579919198178686,-2.985461494885385
12.065056171501055,-3.233222845941782
12.563707093358971,-3.381345570087433
13.10570800374262,-3.50841901358217
13.61323874082882,-3.7099429182708263
14.080442063859664,-3.977266044355929
14.495989638846368,-4.325460054911673
14.912364916410297,-4.614999024197459
15.46072582283523,-4.854511388577521
16.06034033407923,-5.128048186190426
16.69575074943714,-5.29696746263653
17.17733796988614,-5.448919206857681
17.67638072243426,-5.59278335608542
18.20460052031558,-5.746787408366799
18.709557853639126,-5.8882015915587544
19.336637219414115,-6.076239891350269
19.933366786222905,-6.3605288956314325
20.39814246154856,-6.605668577365577
20.803601254941896,-6.964669255539775
21.222504455945455,-7.30821221601218
21.657184608164243,-7.589841832406819
22.140765499905683,-7.818558092229068
22.59669251041487,-8.05173881817609
23.063651148579083,-8.230627580545843
23.54703885386698,-8.415127382613719
24.027586072916165,-8.597613513469696
24.518382924958132,-8.697136758826673
25.158424232853577,-8.600528286769986
25.591133373323828,-8.341567978262901
26.143969476222992,-8.014909458346665
26.74994034890551,-7.9522307915613055
27.267502237926237,-7.929813547059894
27.782537820516154,-7.834890739060938
28.351026558084413,-7.709961544722319
28.8332802465884,-7.501874445006251
29.35499283496756,-7.243905566632748
29.886628795065917,-7.065231645479798
30.427444683155045,-6.848930820822716
30.94677988917101,-6.631497413851321
31.335263584391214,-6.240587942302227
31.55666726839263,-5.686282196082175
31.79793263284955,-5.217856659553945
32.0045973531669,-4.750617997720838
