source_file,time_delta,timestamp_seconds,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment,X,Y
collins_dr_62_A_from_rosbag_run1.csv,1174.8,1698862915.58177,40.4851638,-80.3324552,Path 1 – South segment 1,Path 1,1,1,22.4994759700082,-9.24857495115777
collins_dr_62_A_from_rosbag_run1.csv,1175,1698862915.78154,40.485164,-80.3324538,Path 1 – South segment 1,Path 1,2,1,22.6180093140515,-9.2263106961499
collins_dr_62_A_from_rosbag_run1.csv,1175.2,1698862915.9817,40.4851644,-80.3324527,Path 1 – South segment 1,Path 1,3,1,22.7111425724197,-9.18178261683124
collins_dr_62_A_from_rosbag_run1.csv,1175.4,1698862916.1816,40.4851649,-80.3324517,Path 1 – South segment 1,Path 1,4,1,22.7958091252858,-9.12612261380502
collins_dr_62_A_from_rosbag_run1.csv,1175.6,1698862916.38187,40.4851653,-80.3324506,Path 1 – South segment 1,Path 1,5,1,22.8889423813429,-9.08159453306922
collins_dr_62_A_from_rosbag_run1.csv,1175.8,1698862916.58093,40.4851658,-80.3324494,Path 1 – South segment 1,Path 1,6,1,22.9905422748791,-9.02593447557559
collins_dr_62_A_from_rosbag_run1.csv,1176,1698862916.78173,40.4851662,-80.3324482,Path 1 – South segment 1,Path 1,7,1,23.0921422010538,-8.98140636576089
collins_dr_62_A_from_rosbag_run1.csv,1176.2,1698862916.98268,40.4851665,-80.332447,Path 1 – South segment 1,Path 1,8,1,23.1937421607384,-8.94801020414274
collins_dr_62_A_from_rosbag_run1.csv,1176.4,1698862917.18232,40.4851668,-80.3324459,Path 1 – South segment 1,Path 1,9,1,23.2868754479598,-8.91461406723616
collins_dr_62_A_from_rosbag_run1.csv,1176.6,1698862917.38175,40.4851673,-80.3324448,Path 1 – South segment 1,Path 1,10,1,23.3800086637009,-8.85895403096431
collins_dr_62_A_from_rosbag_run1.csv,1176.8,1698862917.58237,40.4851679,-80.3324435,Path 1 – South segment 1,Path 1,11,1,23.490075187986,-8.7921619909889
collins_dr_62_A_from_rosbag_run1.csv,1177,1698862917.78113,40.4851683,-80.3324424,Path 1 – South segment 1,Path 1,12,1,23.5832084358078,-8.74763390142598
collins_dr_62_A_from_rosbag_run1.csv,1177.2,1698862917.98209,40.4851687,-80.3324413,Path 1 – South segment 1,Path 1,13,1,23.6763416835485,-8.70310581038243
collins_dr_62_A_from_rosbag_run1.csv,1177.4,1698862918.18259,40.4851691,-80.3324402,Path 1 – South segment 1,Path 1,14,1,23.7694749304036,-8.65857771835924
collins_dr_62_A_from_rosbag_run1.csv,1177.6,1698862918.3814,40.4851694,-80.3324391,Path 1 – South segment 1,Path 1,15,1,23.8626082103563,-8.62518157477047
collins_dr_62_A_from_rosbag_run1.csv,1177.8,1698862918.58163,40.4851698,-80.332438,Path 1 – South segment 1,Path 1,16,1,23.9557414551517,-8.5806534795677
collins_dr_62_A_from_rosbag_run1.csv,1178,1698862918.78211,40.4851702,-80.3324369,Path 1 – South segment 1,Path 1,17,1,24.0488746974038,-8.53612538463657
collins_dr_62_A_from_rosbag_run1.csv,1178.2,1698862918.98285,40.4851707,-80.332436,Path 1 – South segment 1,Path 1,18,1,24.1250745609588,-8.48046539366619
collins_dr_62_A_from_rosbag_run1.csv,1178.4,1698862919.18179,40.485171,-80.3324348,Path 1 – South segment 1,Path 1,19,1,24.2266745092222,-8.44706921717867
collins_dr_62_A_from_rosbag_run1.csv,1178.6,1698862919.38156,40.4851712,-80.3324336,Path 1 – South segment 1,Path 1,20,1,24.3282744927289,-8.42480498879024
collins_dr_62_A_from_rosbag_run1.csv,1178.8,1698862919.58305,40.4851715,-80.3324325,Path 1 – South segment 1,Path 1,21,1,24.4214077685105,-8.3914088381338
collins_dr_62_A_from_rosbag_run1.csv,1179,1698862919.78157,40.4851717,-80.3324314,Path 1 – South segment 1,Path 1,22,1,24.514541078729,-8.36914463488388
collins_dr_62_A_from_rosbag_run1.csv,1179.2,1698862919.9817,40.485172,-80.3324303,Path 1 – South segment 1,Path 1,23,1,24.6076743530323,-8.33574848176545
collins_dr_62_A_from_rosbag_run1.csv,1179.4,1698862920.18428,40.4851722,-80.3324292,Path 1 – South segment 1,Path 1,24,1,24.70080766205,-8.31348427605353
collins_dr_62_A_from_rosbag_run1.csv,1179.6,1698862920.38134,40.4851725,-80.3324279,Path 1 – South segment 1,Path 1,25,1,24.8108742771835,-8.28008806482232
collins_dr_62_A_from_rosbag_run1.csv,1179.8,1698862920.58156,40.4851725,-80.3324268,Path 1 – South segment 1,Path 1,26,1,24.9040076603057,-8.28008775501821
collins_dr_62_A_from_rosbag_run1.csv,1180,1698862920.78067,40.4851728,-80.3324256,Path 1 – South segment 1,Path 1,27,1,25.0056076021602,-8.2466915685498
collins_dr_62_A_from_rosbag_run1.csv,1180.2,1698862920.98183,40.4851729,-80.3324245,Path 1 – South segment 1,Path 1,28,1,25.0987409463856,-8.23555930675765
collins_dr_62_A_from_rosbag_run1.csv,1180.4,1698862921.18142,40.4851733,-80.3324233,Path 1 – South segment 1,Path 1,29,1,25.2003408493997,-8.19103116867639
collins_dr_62_A_from_rosbag_run1.csv,1180.6,1698862921.38306,40.4851737,-80.3324223,Path 1 – South segment 1,Path 1,30,1,25.2850074090079,-8.14650308653599
collins_dr_62_A_from_rosbag_run1.csv,1180.8,1698862921.58234,40.4851741,-80.3324212,Path 1 – South segment 1,Path 1,31,1,25.3781406393421,-8.10197497362015
collins_dr_62_A_from_rosbag_run1.csv,1181,1698862921.78276,40.4851744,-80.33242,Path 1 – South segment 1,Path 1,32,1,25.4797405767646,-8.0685787811692
collins_dr_62_A_from_rosbag_run1.csv,1181.2,1698862921.98136,40.4851748,-80.3324189,Path 1 – South segment 1,Path 1,33,1,25.5728738049797,-8.02405066577822
collins_dr_62_A_from_rosbag_run1.csv,1181.4,1698862922.18137,40.4851752,-80.3324179,Path 1 – South segment 1,Path 1,34,1,25.6575403604816,-7.9795225793902
collins_dr_62_A_from_rosbag_run1.csv,1181.6,1698862922.38079,40.4851756,-80.3324168,Path 1 – South segment 1,Path 1,35,1,25.7506735851192,-7.93499446322692
collins_dr_62_A_from_rosbag_run1.csv,1181.8,1698862922.58156,40.485176,-80.3324156,Path 1 – South segment 1,Path 1,36,1,25.852273480231,-7.89046631525256
collins_dr_62_A_from_rosbag_run1.csv,1182,1698862922.78297,40.4851764,-80.3324145,Path 1 – South segment 1,Path 1,37,1,25.9454067038168,-7.84593819661606
collins_dr_62_A_from_rosbag_run1.csv,1182.2,1698862922.9839,40.4851768,-80.3324133,Path 1 – South segment 1,Path 1,38,1,26.0470065964344,-7.80141004718815
collins_dr_62_A_from_rosbag_run1.csv,1182.4,1698862923.18265,40.4851771,-80.3324123,Path 1 – South segment 1,Path 1,39,1,26.1316731855815,-7.76801390363918
collins_dr_62_A_from_rosbag_run1.csv,1182.6,1698862923.383,40.4851776,-80.3324113,Path 1 – South segment 1,Path 1,40,1,26.2163396958945,-7.71235386135927
collins_dr_62_A_from_rosbag_run1.csv,1182.8,1698862923.58304,40.485178,-80.3324102,Path 1 – South segment 1,Path 1,41,1,26.309472915014,-7.6678257384523
collins_dr_62_A_from_rosbag_run1.csv,1183,1698862923.78318,40.4851783,-80.3324092,Path 1 – South segment 1,Path 1,42,1,26.394139501434,-7.6344295920584
collins_dr_62_A_from_rosbag_run1.csv,1183.2,1698862923.98252,40.4851787,-80.3324081,Path 1 – South segment 1,Path 1,43,1,26.4872727186887,-7.58990146636755
collins_dr_62_A_from_rosbag_run1.csv,1183.4,1698862924.18305,40.4851791,-80.3324071,Path 1 – South segment 1,Path 1,44,1,26.5719392637729,-7.54537336898905
collins_dr_62_A_from_rosbag_run1.csv,1183.6,1698862924.38405,40.4851795,-80.3324061,Path 1 – South segment 1,Path 1,45,1,26.6566058078966,-7.50084527127035
collins_dr_62_A_from_rosbag_run1.csv,1183.8,1698862924.58417,40.4851798,-80.3324051,Path 1 – South segment 1,Path 1,46,1,26.7412723906991,-7.46744912234892
collins_dr_62_A_from_rosbag_run1.csv,1184,1698862924.78318,40.4851803,-80.332404,Path 1 – South segment 1,Path 1,47,1,26.8344055639607,-7.41178904183684
collins_dr_62_A_from_rosbag_run1.csv,1184.2,1698862924.98322,40.4851807,-80.3324029,Path 1 – South segment 1,Path 1,48,1,26.927538774477,-7.3672609111515
collins_dr_62_A_from_rosbag_run1.csv,1184.4,1698862925.18334,40.4851813,-80.3324015,Path 1 – South segment 1,Path 1,49,1,27.0460719143951,-7.30046878896387
collins_dr_62_A_from_rosbag_run1.csv,1184.6,1698862925.38353,40.4851818,-80.3324005,Path 1 – South segment 1,Path 1,50,1,27.130738412478,-7.24480873673521
collins_dr_62_A_from_rosbag_run1.csv,1184.8,1698862925.58327,40.4851822,-80.3323994,Path 1 – South segment 1,Path 1,51,1,27.2238716204924,-7.20028060184044
collins_dr_62_A_from_rosbag_run1.csv,1185,1698862925.78361,40.4851828,-80.3323984,Path 1 – South segment 1,Path 1,52,1,27.3085380753656,-7.13348859863056
collins_dr_62_A_from_rosbag_run1.csv,1185.2,1698862925.98267,40.4851833,-80.3323973,Path 1 – South segment 1,Path 1,53,1,27.4016712402333,-7.07782851103344
collins_dr_62_A_from_rosbag_run1.csv,1185.4,1698862926.18269,40.4851837,-80.3323963,Path 1 – South segment 1,Path 1,54,1,27.4863377740654,-7.03330040409621
collins_dr_62_A_from_rosbag_run1.csv,1185.61,1698862926.3886,40.4851842,-80.3323953,Path 1 – South segment 1,Path 1,55,1,27.5710042658324,-6.97764034690814
collins_dr_62_A_from_rosbag_run1.csv,1185.8,1698862926.58309,40.4851846,-80.3323943,Path 1 – South segment 1,Path 1,56,1,27.6556707974022,-6.93311223852527
collins_dr_62_A_from_rosbag_run1.csv,1186,1698862926.7827,40.4851851,-80.3323931,Path 1 – South segment 1,Path 1,57,1,27.757270626318,-6.87745211483106
collins_dr_62_A_from_rosbag_run1.csv,1186.2,1698862926.98396,40.4851856,-80.332392,Path 1 – South segment 1,Path 1,58,1,27.8504037843511,-6.82179202361714
collins_dr_62_A_from_rosbag_run1.csv,1186.4,1698862927.18448,40.4851861,-80.3323909,Path 1 – South segment 1,Path 1,59,1,27.943536941382,-6.76613192966492
collins_dr_62_A_from_rosbag_run1.csv,1186.6,1698862927.3831,40.4851865,-80.3323898,Path 1 – South segment 1,Path 1,60,1,28.0366701373292,-6.72160378484243
collins_dr_62_A_from_rosbag_run1.csv,1186.8,1698862927.58224,40.4851868,-80.3323888,Path 1 – South segment 1,Path 1,61,1,28.1213367051973,-6.6882076193007
collins_dr_62_A_from_rosbag_run1.csv,1187,1698862927.7845,40.4851871,-80.3323876,Path 1 – South segment 1,Path 1,62,1,28.2229366110384,-6.65481139000902
collins_dr_62_A_from_rosbag_run1.csv,1187.2,1698862927.9845,40.4851874,-80.3323864,Path 1 – South segment 1,Path 1,63,1,28.3245365161198,-6.62141515792024
collins_dr_62_A_from_rosbag_run1.csv,1187.4,1698862928.18392,40.4851877,-80.3323852,Path 1 – South segment 1,Path 1,64,1,28.4261364203967,-6.58801892479328
collins_dr_62_A_from_rosbag_run1.csv,1187.6,1698862928.38324,40.4851881,-80.3323841,Path 1 – South segment 1,Path 1,65,1,28.5192696124358,-6.54349077324086
collins_dr_62_A_from_rosbag_run1.csv,1187.8,1698862928.58273,40.4851884,-80.3323829,Path 1 – South segment 1,Path 1,66,1,28.6208695145907,-6.51009453829938
collins_dr_62_A_from_rosbag_run1.csv,1188,1698862928.7828,40.4851887,-80.3323817,Path 1 – South segment 1,Path 1,67,1,28.7224694161323,-6.47669829988417
collins_dr_62_A_from_rosbag_run1.csv,1188.2,1698862928.98261,40.4851891,-80.3323806,Path 1 – South segment 1,Path 1,68,1,28.8156026050033,-6.43217014549611
collins_dr_62_A_from_rosbag_run1.csv,1188.4,1698862929.18266,40.4851895,-80.3323795,Path 1 – South segment 1,Path 1,69,1,28.9087357916159,-6.38764198970422
collins_dr_62_A_from_rosbag_run1.csv,1188.6,1698862929.38291,40.4851899,-80.3323784,Path 1 – South segment 1,Path 1,70,1,29.0018689782099,-6.34311383247166
collins_dr_62_A_from_rosbag_run1.csv,1188.8,1698862929.58248,40.4851902,-80.3323772,Path 1 – South segment 1,Path 1,71,1,29.1034688754481,-6.30971759115059
collins_dr_62_A_from_rosbag_run1.csv,1189,1698862929.78377,40.4851905,-80.3323761,Path 1 – South segment 1,Path 1,72,1,29.1966021025146,-6.27632137928474
collins_dr_62_A_from_rosbag_run1.csv,1189.2,1698862929.98302,40.485191,-80.3323751,Path 1 – South segment 1,Path 1,73,1,29.281268574114,-6.22066130296642
collins_dr_62_A_from_rosbag_run1.csv,1189.4,1698862930.18363,40.4851914,-80.3323739,Path 1 – South segment 1,Path 1,74,1,29.3828684248237,-6.17613310788332
collins_dr_62_A_from_rosbag_run1.csv,1189.6,1698862930.3832,40.4851918,-80.3323727,Path 1 – South segment 1,Path 1,75,1,29.4844682741709,-6.13160491135229
collins_dr_62_A_from_rosbag_run1.csv,1189.8,1698862930.58221,40.4851923,-80.3323716,Path 1 – South segment 1,Path 1,76,1,29.5776014090846,-6.07594479753589
collins_dr_62_A_from_rosbag_run1.csv,1190,1698862930.78301,40.4851927,-80.3323705,Path 1 – South segment 1,Path 1,77,1,29.6707345878629,-6.03141663252728
collins_dr_62_A_from_rosbag_run1.csv,1190.2,1698862930.98415,40.4851931,-80.3323693,Path 1 – South segment 1,Path 1,78,1,29.77233443368,-5.98688843213336
collins_dr_62_A_from_rosbag_run1.csv,1190.4,1698862931.18398,40.4851934,-80.332368,Path 1 – South segment 1,Path 1,79,1,29.8824009906878,-5.95349214550428
collins_dr_62_A_from_rosbag_run1.csv,1190.6,1698862931.38388,40.4851937,-80.3323668,Path 1 – South segment 1,Path 1,80,1,29.9840008789686,-5.92009589007791
collins_dr_62_A_from_rosbag_run1.csv,1190.8,1698862931.58279,40.485194,-80.3323656,Path 1 – South segment 1,Path 1,81,1,30.0856007660272,-5.88669963565174
collins_dr_62_A_from_rosbag_run1.csv,1191,1698862931.78364,40.4851943,-80.3323644,Path 1 – South segment 1,Path 1,82,1,30.1872006524359,-5.85330337773564
collins_dr_62_A_from_rosbag_run1.csv,1191.2,1698862931.98321,40.4851946,-80.3323632,Path 1 – South segment 1,Path 1,83,1,30.288800537694,-5.81990712048076
collins_dr_62_A_from_rosbag_run1.csv,1191.4,1698862932.18325,40.4851948,-80.332362,Path 1 – South segment 1,Path 1,84,1,30.3904004675782,-5.79764280892881
collins_dr_62_A_from_rosbag_run1.csv,1191.6,1698862932.38313,40.4851951,-80.3323607,Path 1 – South segment 1,Path 1,85,1,30.50046702047,-5.76424651278467
collins_dr_62_A_from_rosbag_run1.csv,1191.8,1698862932.58411,40.4851954,-80.3323595,Path 1 – South segment 1,Path 1,86,1,30.6020669031665,-5.73085025022866
collins_dr_62_A_from_rosbag_run1.csv,1192,1698862932.7833,40.4851956,-80.3323583,Path 1 – South segment 1,Path 1,87,1,30.7036668307882,-5.70858593582149
collins_dr_62_A_from_rosbag_run1.csv,1192.2,1698862932.98385,40.485196,-80.3323572,Path 1 – South segment 1,Path 1,88,1,30.7967999971493,-5.66405775560347
collins_dr_62_A_from_rosbag_run1.csv,1192.4,1698862933.18324,40.4851963,-80.3323561,Path 1 – South segment 1,Path 1,89,1,30.8899332096251,-5.6306615242254
collins_dr_62_A_from_rosbag_run1.csv,1192.6,1698862933.38362,40.4851965,-80.3323549,Path 1 – South segment 1,Path 1,90,1,30.9915331350707,-5.6083972048694
collins_dr_62_A_from_rosbag_run1.csv,1192.8,1698862933.58278,40.4851969,-80.3323539,Path 1 – South segment 1,Path 1,91,1,31.0761996308709,-5.56386905721953
collins_dr_62_A_from_rosbag_run1.csv,1193,1698862933.78444,40.4851973,-80.3323529,Path 1 – South segment 1,Path 1,92,1,31.1608661256048,-5.51934090814335
collins_dr_62_A_from_rosbag_run1.csv,1193.2,1698862933.9853,40.4851976,-80.3323518,Path 1 – South segment 1,Path 1,93,1,31.2539993345999,-5.4859446725078
collins_dr_62_A_from_rosbag_run1.csv,1193.4,1698862934.18457,40.4851979,-80.3323507,Path 1 – South segment 1,Path 1,94,1,31.3471325416488,-5.45254843440956
collins_dr_62_A_from_rosbag_run1.csv,1193.6,1698862934.38391,40.4851982,-80.3323496,Path 1 – South segment 1,Path 1,95,1,31.4402657490055,-5.41915219630029
collins_dr_62_A_from_rosbag_run1.csv,1193.8,1698862934.58391,40.4851984,-80.3323484,Path 1 – South segment 1,Path 1,96,1,31.5418656699253,-5.39688786950704
collins_dr_62_A_from_rosbag_run1.csv,1194,1698862934.78419,40.4851986,-80.3323472,Path 1 – South segment 1,Path 1,97,1,31.6434655900249,-5.37462354338535
collins_dr_62_A_from_rosbag_run1.csv,1194.2,1698862934.98486,40.4851989,-80.332346,Path 1 – South segment 1,Path 1,98,1,31.7450654625635,-5.34122726387867
collins_dr_62_A_from_rosbag_run1.csv,1194.4,1698862935.18541,40.485199,-80.3323448,Path 1 – South segment 1,Path 1,99,1,31.8466654290394,-5.33009488168953
collins_dr_62_A_from_rosbag_run1.csv,1194.6,1698862935.38464,40.4851991,-80.3323435,Path 1 – South segment 1,Path 1,100,1,31.9567320634675,-5.31896246334641
collins_dr_62_A_from_rosbag_run1.csv,1194.8,1698862935.5846,40.4851992,-80.3323423,Path 1 – South segment 1,Path 1,101,1,32.0583320293304,-5.3078300790336
collins_dr_62_A_from_rosbag_run1.csv,1195,1698862935.78299,40.4851994,-80.3323412,Path 1 – South segment 1,Path 1,102,1,32.1514652784463,-5.28556578021203
collins_dr_62_A_from_rosbag_run1.csv,1195.2,1698862935.98407,40.4851995,-80.3323401,Path 1 – South segment 1,Path 1,103,1,32.2445985761242,-5.27443343020985
collins_dr_62_A_from_rosbag_run1.csv,1195.4,1698862936.18408,40.4851998,-80.3323389,Path 1 – South segment 1,Path 1,104,1,32.3461984443913,-5.24103714464694
collins_dr_62_A_from_rosbag_run1.csv,1195.6,1698862936.38365,40.4851999,-80.3323378,Path 1 – South segment 1,Path 1,105,1,32.4393317400866,-5.22990479182321
collins_dr_62_A_from_rosbag_run1.csv,1195.8,1698862936.58333,40.4852002,-80.3323366,Path 1 – South segment 1,Path 1,106,1,32.5409316070607,-5.19650850168704
collins_dr_62_A_from_rosbag_run1.csv,1196,1698862936.78353,40.4852006,-80.3323354,Path 1 – South segment 1,Path 1,107,1,32.6425314243434,-5.15198026268669
collins_dr_62_A_from_rosbag_run1.csv,1196.2,1698862936.98296,40.4852008,-80.3323343,Path 1 – South segment 1,Path 1,108,1,32.7356646710013,-5.12971595643317
collins_dr_62_A_from_rosbag_run1.csv,1196.4,1698862937.18277,40.4852011,-80.3323332,Path 1 – South segment 1,Path 1,109,1,32.8287978680805,-5.0963197013218
collins_dr_62_A_from_rosbag_run1.csv,1196.6,1698862937.38259,40.4852014,-80.332332,Path 1 – South segment 1,Path 1,110,1,32.9303977313885,-5.06292340656534
collins_dr_62_A_from_rosbag_run1.csv,1196.8,1698862937.58339,40.4852017,-80.3323309,Path 1 – South segment 1,Path 1,111,1,33.0235309257287,-5.02952714793907
collins_dr_62_A_from_rosbag_run1.csv,1197,1698862937.78389,40.4852021,-80.3323299,Path 1 – South segment 1,Path 1,112,1,33.1081974026902,-4.98499897760416
collins_dr_62_A_from_rosbag_run1.csv,1197.2,1698862937.98223,40.4852024,-80.3323288,Path 1 – South segment 1,Path 1,113,1,33.2013305964525,-4.95160271685103
collins_dr_62_A_from_rosbag_run1.csv,1197.4,1698862938.18401,40.4852027,-80.3323276,Path 1 – South segment 1,Path 1,114,1,33.3029304560602,-4.91820641748178
collins_dr_62_A_from_rosbag_run1.csv,1197.6,1698862938.38311,40.4852031,-80.3323265,Path 1 – South segment 1,Path 1,115,1,33.396063598316,-4.87367820540278
collins_dr_62_A_from_rosbag_run1.csv,1197.8,1698862938.58406,40.4852034,-80.3323253,Path 1 – South segment 1,Path 1,116,1,33.4976634560713,-4.84028190285843
collins_dr_62_A_from_rosbag_run1.csv,1198,1698862938.78415,40.4852037,-80.3323242,Path 1 – South segment 1,Path 1,117,1,33.5907966449962,-4.80688563784305
collins_dr_62_A_from_rosbag_run1.csv,1198.2,1698862938.98413,40.4852041,-80.3323229,Path 1 – South segment 1,Path 1,118,1,33.7008631185834,-4.76235734644199
collins_dr_62_A_from_rosbag_run1.csv,1198.4,1698862939.18409,40.4852044,-80.3323217,Path 1 – South segment 1,Path 1,119,1,33.8024629734766,-4.72896103965085
collins_dr_62_A_from_rosbag_run1.csv,1198.6,1698862939.38368,40.4852048,-80.3323206,Path 1 – South segment 1,Path 1,120,1,33.895596109162,-4.68443282154804
collins_dr_62_A_from_rosbag_run1.csv,1198.8,1698862939.58353,40.4852051,-80.3323195,Path 1 – South segment 1,Path 1,121,1,33.9887292954615,-4.6510365515611
collins_dr_62_A_from_rosbag_run1.csv,1199,1698862939.78377,40.4852054,-80.3323184,Path 1 – South segment 1,Path 1,122,1,34.0818624798665,-4.61764028017732
collins_dr_62_A_from_rosbag_run1.csv,1199.2,1698862939.9828,40.4852058,-80.3323174,Path 1 – South segment 1,Path 1,123,1,34.166528947316,-4.57311209607204
collins_dr_62_A_from_rosbag_run1.csv,1199.4,1698862940.18414,40.4852061,-80.3323163,Path 1 – South segment 1,Path 1,124,1,34.2596621298487,-4.53971582325766
collins_dr_62_A_from_rosbag_run1.csv,1199.6,1698862940.38364,40.4852063,-80.3323152,Path 1 – South segment 1,Path 1,125,1,34.3527953639587,-4.51745149751662
collins_dr_62_A_from_rosbag_run1.csv,1199.8,1698862940.58305,40.4852066,-80.3323142,Path 1 – South segment 1,Path 1,126,1,34.4374618787427,-4.48405526047834
collins_dr_62_A_from_rosbag_run1.csv,1200,1698862940.78276,40.485207,-80.3323131,Path 1 – South segment 1,Path 1,127,1,34.5305950087666,-4.4395270338744
collins_dr_62_A_from_rosbag_run1.csv,1200.2,1698862940.98302,40.4852073,-80.332312,Path 1 – South segment 1,Path 1,128,1,34.6237281879737,-4.40613075680751
collins_dr_62_A_from_rosbag_run1.csv,1200.4,1698862941.18275,40.4852076,-80.3323109,Path 1 – South segment 1,Path 1,129,1,34.7168613677943,-4.37273447587677
collins_dr_62_A_from_rosbag_run1.csv,1200.6,1698862941.38303,40.485208,-80.3323099,Path 1 – South segment 1,Path 1,130,1,34.8015278273409,-4.32820628644233
collins_dr_62_A_from_rosbag_run1.csv,1200.8,1698862941.58228,40.4852084,-80.3323088,Path 1 – South segment 1,Path 1,131,1,34.8946609520679,-4.28367805594613
collins_dr_62_A_from_rosbag_run1.csv,1201,1698862941.78362,40.4852086,-80.3323078,Path 1 – South segment 1,Path 1,132,1,34.9793275150721,-4.26141376137115
collins_dr_62_A_from_rosbag_run1.csv,1201.2,1698862941.98276,40.485209,-80.3323067,Path 1 – South segment 1,Path 1,133,1,35.0724606378534,-4.2168855290981
collins_dr_62_A_from_rosbag_run1.csv,1201.4,1698862942.18404,40.4852094,-80.3323056,Path 1 – South segment 1,Path 1,134,1,35.1655937607491,-4.17235729470341
collins_dr_62_A_from_rosbag_run1.csv,1201.6,1698862942.38325,40.4852097,-80.3323046,Path 1 – South segment 1,Path 1,135,1,35.2502602678605,-4.13896104950583
collins_dr_62_A_from_rosbag_run1.csv,1201.8,1698862942.58362,40.4852101,-80.3323035,Path 1 – South segment 1,Path 1,136,1,35.343393388838,-4.09443281193784
collins_dr_62_A_from_rosbag_run1.csv,1202,1698862942.78196,40.4852104,-80.3323025,Path 1 – South segment 1,Path 1,137,1,35.4280598943255,-4.06103656426825
collins_dr_62_A_from_rosbag_run1.csv,1202.2,1698862942.98203,40.4852107,-80.3323014,Path 1 – South segment 1,Path 1,138,1,35.5211930649002,-4.02764027446763
collins_dr_62_A_from_rosbag_run1.csv,1202.4,1698862943.1825,40.4852111,-80.3323003,Path 1 – South segment 1,Path 1,139,1,35.6143261827423,-3.98311203546802
collins_dr_62_A_from_rosbag_run1.csv,1202.6,1698862943.38241,40.4852115,-80.3322993,Path 1 – South segment 1,Path 1,140,1,35.6989926326216,-3.93858383506944
collins_dr_62_A_from_rosbag_run1.csv,1202.8,1698862943.58248,40.4852119,-80.3322982,Path 1 – South segment 1,Path 1,141,1,35.7921257483146,-3.89405559288568
collins_dr_62_A_from_rosbag_run1.csv,1203,1698862943.78186,40.4852122,-80.3322971,Path 1 – South segment 1,Path 1,142,1,35.885258915272,-3.86065929849218
collins_dr_62_A_from_rosbag_run1.csv,1203.2,1698862943.98362,40.4852126,-80.332296,Path 1 – South segment 1,Path 1,143,1,35.9783920288713,-3.81613105489082
collins_dr_62_A_from_rosbag_run1.csv,1203.4,1698862944.18371,40.485213,-80.3322949,Path 1 – South segment 1,Path 1,144,1,36.0715251413793,-3.77160280916726
collins_dr_62_A_from_rosbag_run1.csv,1203.6,1698862944.3836,40.4852134,-80.3322938,Path 1 – South segment 1,Path 1,145,1,36.1646582516451,-3.72707456238882
collins_dr_62_A_from_rosbag_run1.csv,1203.8,1698862944.58258,40.4852139,-80.3322927,Path 1 – South segment 1,Path 1,146,1,36.2577913078294,-3.67141436675436
collins_dr_62_A_from_rosbag_run1.csv,1204,1698862944.78312,40.4852144,-80.3322915,Path 1 – South segment 1,Path 1,147,1,36.3593910281435,-3.61575412723259
collins_dr_62_A_from_rosbag_run1.csv,1204.2,1698862944.98213,40.4852148,-80.3322903,Path 1 – South segment 1,Path 1,148,1,36.4609908011924,-3.5712258354814
collins_dr_62_A_from_rosbag_run1.csv,1204.4,1698862945.18359,40.4852152,-80.332289,Path 1 – South segment 1,Path 1,149,1,36.5710572383695,-3.52669750089684
collins_dr_62_A_from_rosbag_run1.csv,1204.6,1698862945.38351,40.4852155,-80.3322878,Path 1 – South segment 1,Path 1,150,1,36.6726570635472,-3.49330115585796
collins_dr_62_A_from_rosbag_run1.csv,1204.8,1698862945.58472,40.4852159,-80.3322866,Path 1 – South segment 1,Path 1,151,1,36.7742568331047,-3.44877286021601
collins_dr_62_A_from_rosbag_run1.csv,1205,1698862945.7828,40.4852163,-80.3322854,Path 1 – South segment 1,Path 1,152,1,36.8758566013889,-3.40424456386012
collins_dr_62_A_from_rosbag_run1.csv,1205.21,1698862945.98573,40.4852166,-80.3322842,Path 1 – South segment 1,Path 1,153,1,36.9774564236158,-3.37084821387174
collins_dr_62_A_from_rosbag_run1.csv,1205.41,1698862946.18648,40.4852169,-80.3322829,Path 1 – South segment 1,Path 1,154,1,37.0875229111406,-3.33745182174654
collins_dr_62_A_from_rosbag_run1.csv,1205.6,1698862946.38428,40.4852171,-80.3322815,Path 1 – South segment 1,Path 1,155,1,37.2060561181592,-3.31518733385356
collins_dr_62_A_from_rosbag_run1.csv,1205.8,1698862946.58265,40.4852174,-80.3322803,Path 1 – South segment 1,Path 1,156,1,37.3076559376154,-3.28179098031712
collins_dr_62_A_from_rosbag_run1.csv,1206,1698862946.78447,40.4852175,-80.332279,Path 1 – South segment 1,Path 1,157,1,37.417722532779,-3.27065848021913
collins_dr_62_A_from_rosbag_run1.csv,1206.2,1698862946.98308,40.4852178,-80.3322777,Path 1 – South segment 1,Path 1,158,1,37.5277890156103,-3.23726208136284
collins_dr_62_A_from_rosbag_run1.csv,1206.4,1698862947.18304,40.4852178,-80.3322765,Path 1 – South segment 1,Path 1,159,1,37.6293890008125,-3.23726157045704
collins_dr_62_A_from_rosbag_run1.csv,1206.6,1698862947.38328,40.485218,-80.3322752,Path 1 – South segment 1,Path 1,160,1,37.7394555397344,-3.21499711655477
collins_dr_62_A_from_rosbag_run1.csv,1206.8,1698862947.58337,40.4852181,-80.332274,Path 1 – South segment 1,Path 1,161,1,37.8410554682576,-3.20386465433057
