-5.0 -12.0 5.924353243901755
-2.86 -6.678 1.902381653857587
-10.47 15.425 1.902381653857587
-9.71 15.687 5.044004436383807
-1.559 -7.985 5.044004436383807
-0.798 -7.723 1.9024248677612476
-11.315 22.819 1.902381653857587
-10.554 23.081 5.044009529517675
2.141 -13.787 5.044009529517675
