-8.82	18.73	1.76	2.5	1.5
-8.85	18.85	1.8	2.5	1.5
-8.88	19	1.89	2.5	1.5
-8.92	19.12	1.76	2.5	1.5
-8.94	19.22	1.79	2.5	1.5
-8.96	19.32	1.82	2.5	1.5
-9	19.46	1.85	2.5	1.5
-9.02	19.54	1.71	2.5	1.5
-9.03	19.64	1.74	2.5	1.5
-9.05	19.76	1.78	2.5	1.5
-9.08	19.88	1.82	2.5	1.5
-9.11	20.02	1.89	2.5	1.5
-9.16	20.16	1.93	2.5	1.5
-9.19	20.22	1.86	2.5	1.5
-9.21	20.3	1.93	2.5	1.5
-9.3	20.54	2	2.5	1.5
-9.35	20.65	2.01	2.5	1.5
-9.36	20.68	1.82	2.5	1.5
-9.37	20.7	1.78	2.5	1.5
-9.37	20.71	1.69	2.5	1.5
-9.38	20.77	1.72	2.5	1.5
-9.4	20.9	1.76	2.5	1.5
-9.4	20.94	1.51	2.5	1.5
-9.4	20.99	1.52	2.5	1.5
-9.4	21.01	1.52	2.5	1.5
-9.39	21.12	1.46	2.5	1.5
-9.38	21.23	1.46	2.5	1.5
-9.37	21.38	1.52	2.5	1.5
-9.36	21.58	1.63	2.5	1.5
-9.37	21.78	1.69	2.5	1.5
-9.38	21.87	1.63	2.5	1.5
-9.38	21.97	1.69	2.5	1.5
-9.41	22.21	1.76	2.5	1.5
-9.44	22.35	1.76	2.5	1.5
-9.44	22.37	1.63	2.5	1.5
-9.44	22.39	1.68	2.5	1.5
-9.46	22.56	1.77	2.5	1.5
-9.48	22.65	1.5	2.5	1.5
-9.48	22.65	1.13	2.5	1.5
-9.48	22.66	1.22	2.5	1.5
-9.42	22.81	1.26	2.5	1.5
-9.39	22.92	1.23	2.5	1.5
-9.38	22.95	0.63	2.5	1.5
-7.85	24.06	0.68	2.5	1.5
-7.71	24.18	0.79	2.5	1.5
-7.57	24.31	0.84	2.5	1.5
-7.51	24.39	0.77	2.5	1.5
-7.43	24.47	0.81	2.5	1.5
-7.31	24.59	0.9	2.5	1.5
-7.21	24.71	1	2.5	1.5
-7.16	24.79	0.77	2.5	1.5
-7.1	24.85	0.75	2.5	1.5
-7.09	24.86	0.61	2.5	1.5
-7.07	24.88	0.61	2.5	1.5
-6.93	24.97	0.63	2.5	1.5
-6.85	25.03	0.66	2.5	1.5
-6.73	25.13	0.64	2.5	1.5
-6.61	25.22	0.66	2.5	1.5
-6.53	25.27	0.69	2.5	1.5
-6.4	25.38	0.72	2.5	1.5
-6.31	25.46	0.75	2.5	1.5
-6.23	25.53	0.69	2.5	1.5
-6.14	25.61	0.73	2.5	1.5
-6.04	25.7	0.8	2.5	1.5
-5.95	25.79	0.84	2.5	1.5
-5.84	25.92	0.86	2.5	1.5
-5.78	25.98	0.88	2.5	1.5
-5.67	26.12	0.88	2.5	1.5
-5.57	26.24	0.92	2.5	1.5
-5.48	26.35	0.96	2.5	1.5
-5.38	26.5	1	2.5	1.5
-5.3	26.62	1.04	2.5	1.5
-5.27	26.67	0.92	2.5	1.5
-5.24	26.72	0.98	2.5	1.5
-5.12	26.89	1.1	2.5	1.5
-5.02	27.08	1.15	2.5	1.5
-5	27.12	1.04	2.5	1.5
-4.97	27.18	1.1	2.5	1.5
-4.88	27.35	1.2	2.5	1.5
-4.81	27.53	1.26	2.5	1.5
-4.78	27.62	1.18	2.5	1.5
-4.75	27.71	1.23	2.5	1.5
-4.69	27.86	1.28	2.5	1.5
-4.66	27.97	1.21	2.5	1.5
-4.64	28.02	1.14	2.5	1.5
-4.6	28.11	1.12	2.5	1.5
-4.53	28.24	1.16	2.5	1.5
-4.47	28.4	1.26	2.5	1.5
-4.43	28.52	1.08	2.5	1.5
-4.38	28.61	1.18	2.5	1.5
-4.33	28.74	1.05	2.5	1.5
-4.24	28.89	1.1	2.5	1.5
-4.16	29.06	1.12	2.5	1.5
-4.12	29.12	1.14	2.5	1.5
-4.05	29.29	1.16	2.5	1.5
-4.02	29.36	1.19	2.5	1.5
-3.96	29.51	1.17	2.5	1.5
-3.93	29.57	1.04	2.5	1.5
-3.91	29.61	1.03	2.5	1.5
-3.82	29.76	1.07	2.5	1.5
-3.75	29.88	1.15	2.5	1.5
-3.7	30.01	1.19	2.5	1.5
-3.66	30.1	1.1	2.5	1.5
-3.61	30.2	1.11	2.5	1.5
-3.59	30.23	1.12	2.5	1.5
-3.54	30.35	1.07	2.5	1.5
-3.47	30.46	1.06	2.5	1.5
-3.39	30.62	1.07	2.5	1.5
-3.38	30.64	1.07	2.5	1.5
-3.36	30.67	0.92	2.5	1.5
-3.32	30.72	0.94	2.5	1.5
-3.28	30.77	0.96	2.5	1.5
-3.18	30.92	1.01	2.5	1.5
-3.08	31.07	1.11	2.5	1.5
-3	31.23	1.21	2.5	1.5
-2.96	31.33	0.98	2.5	1.5
-2.93	31.39	1.09	2.5	1.5
-2.83	31.57	1.15	2.5	1.5
-2.77	31.71	0.92	2.5	1.5
-2.75	31.74	0.98	2.5	1.5
-2.63	31.91	1.03	2.5	1.5
-2.57	32.01	0.97	2.5	1.5
-2.52	32.08	1.03	2.5	1.5
-2.41	32.27	1.09	2.5	1.5
-2.37	32.34	0.99	2.5	1.5
-2.35	32.37	0.92	2.5	1.5
-2.27	32.48	0.97	2.5	1.5
-2.17	32.63	1.02	2.5	1.5
-2.07	32.8	1.02	2.5	1.5
-1.99	32.92	0.96	2.5	1.5
-1.95	32.97	0.92	2.5	1.5
-1.87	33.08	0.94	2.5	1.5
-1.83	33.13	0.96	2.5	1.5
-1.73	33.27	0.96	2.5	1.5
-1.66	33.37	0.76	2.5	1.5
-1.57	33.46	0.85	2.5	1.5
-1.47	33.57	0.89	2.5	1.5
-1.34	33.73	0.92	2.5	1.5
-1.27	33.83	0.96	2.5	1.5
-1.2	33.93	0.88	2.5	1.5
-1.13	34.01	0.9	2.5	1.5
-1.09	34.07	0.92	2.5	1.5
-1.06	34.1	0.8	2.5	1.5
-1.01	34.15	0.85	2.5	1.5
-0.9	34.28	0.95	2.5	1.5
-0.79	34.43	1	2.5	1.5
-0.76	34.49	0.88	2.5	1.5
-0.71	34.55	0.88	2.5	1.5
-0.62	34.65	0.85	2.5	1.5
-0.52	34.76	0.85	2.5	1.5
-0.4	34.9	0.86	2.5	1.5
-0.36	34.94	0.88	2.5	1.5
-0.26	35.06	0.88	2.5	1.5
-0.2	35.13	0.8	2.5	1.5
-0.13	35.21	0.84	2.5	1.5
-0.03	35.32	0.88	2.5	1.5
0.01	35.37	0.75	2.5	1.5
0.04	35.4	0.78	2.5	1.5
0.1	35.46	0.8	2.5	1.5
0.19	35.55	0.75	2.5	1.5
0.28	35.64	0.78	2.5	1.5
0.34	35.7	0.8	2.5	1.5
0.46	35.82	0.85	2.5	1.5
0.58	35.95	0.95	2.5	1.5
0.66	36.07	0.83	2.5	1.5
0.78	36.2	0.88	2.5	1.5
0.79	36.22	0.7	2.5	1.5
0.81	36.23	0.77	2.5	1.5
0.91	36.33	0.57	2.5	1.5
0.96	36.36	0.66	2.5	1.5
1.09	36.46	0.7	2.5	1.5
1.23	36.58	0.74	2.5	1.5
1.31	36.66	0.77	2.5	1.5
1.43	36.77	0.75	2.5	1.5
1.56	36.89	0.81	2.5	1.5
1.72	37.06	0.88	2.5	1.5
1.73	37.07	0.7	2.5	1.5
1.75	37.09	0.71	2.5	1.5
1.77	37.11	0.72	2.5	1.5
1.86	37.18	0.66	2.5	1.5
1.96	37.26	0.66	2.5	1.5
2.1	37.37	0.66	2.5	1.5
2.25	37.48	0.68	2.5	1.5
2.31	37.54	0.7	2.5	1.5
2.41	37.62	0.64	2.5	1.5
2.5	37.68	0.67	2.5	1.5
2.59	37.76	0.7	2.5	1.5
2.67	37.82	0.61	2.5	1.5
2.74	37.87	0.58	2.5	1.5
2.85	37.95	0.62	2.5	1.5
2.97	38.03	0.66	2.5	1.5
3.11	38.14	0.73	2.5	1.5
3.3	38.31	0.8	2.5	1.5
3.33	38.34	0.66	2.5	1.5
3.36	38.37	0.64	2.5	1.5
3.47	38.44	0.64	2.5	1.5
3.6	38.54	0.64	2.5	1.5
3.61	38.55	0.64	2.5	1.5
3.66	38.59	0.55	2.5	1.5
3.74	38.64	0.6	2.5	1.5
3.86	38.72	0.64	2.5	1.5
3.95	38.79	0.58	2.5	1.5
4.05	38.85	0.59	2.5	1.5
4.09	38.88	0.61	2.5	1.5
4.21	38.96	0.58	2.5	1.5
4.35	39.05	0.58	2.5	1.5
4.48	39.14	0.55	2.5	1.5
4.6	39.21	0.55	2.5	1.5
4.74	39.3	0.58	2.5	1.5
4.82	39.36	0.61	2.5	1.5
4.83	39.36	0.47	2.5	1.5
4.99	39.44	0.58	2.5	1.5
5.16	39.55	0.64	2.5	1.5
5.18	39.57	0.47	2.5	1.5
5.2	39.58	0.53	2.5	1.5
5.37	39.68	0.58	2.5	1.5
5.44	39.72	0.5	2.5	1.5
5.52	39.76	0.51	2.5	1.5
5.57	39.79	0.53	2.5	1.5
5.72	39.88	0.53	2.5	1.5
5.77	39.91	0.39	2.5	1.5
5.82	39.93	0.46	2.5	1.5
6.03	40.04	0.53	2.5	1.5
6.11	40.08	0.43	2.5	1.5
6.18	40.11	0.47	2.5	1.5
6.28	40.16	0.5	2.5	1.5
6.42	40.24	0.5	2.5	1.5
6.55	40.31	0.47	2.5	1.5
6.63	40.35	0.41	2.5	1.5
6.74	40.4	0.41	2.5	1.5
6.85	40.45	0.33	2.5	1.5
6.94	40.48	0.36	2.5	1.5
7.04	40.52	0.39	2.5	1.5
7.14	40.56	0.32	2.5	1.5
7.25	40.59	0.36	2.5	1.5
7.37	40.64	0.39	2.5	1.5
7.53	40.71	0.39	2.5	1.5
7.68	40.77	0.38	2.5	1.5
7.82	40.82	0.36	2.5	1.5
7.99	40.89	0.38	2.5	1.5
8.05	40.91	0.4	2.5	1.5
8.19	40.97	0.34	2.5	1.5
8.33	41.02	0.37	2.5	1.5
8.42	41.05	0.4	2.5	1.5
8.48	41.08	0.25	2.5	1.5
8.53	41.09	0.31	2.5	1.5
8.75	41.16	0.38	2.5	1.5
8.92	41.23	0.4	2.5	1.5
9.01	41.27	0.43	2.5	1.5
9.1	41.31	0.33	2.5	1.5
9.18	41.34	0.35	2.5	1.5
9.25	41.36	0.38	2.5	1.5
9.42	41.43	0.38	2.5	1.5
9.49	41.46	0.26	2.5	1.5
9.55	41.48	0.32	2.5	1.5
9.76	41.54	0.38	2.5	1.5
9.93	41.61	0.42	2.5	1.5
10	41.64	0.22	2.5	1.5
10.03	41.65	0.25	2.5	1.5
10.2	41.69	0.29	2.5	1.5
10.35	41.74	0.33	2.5	1.5
10.5	41.79	0.32	2.5	1.5
10.57	41.81	0.22	2.5	1.5
10.61	41.82	0.19	2.5	1.5
10.77	41.85	0.23	2.5	1.5
10.9	41.88	0.31	2.5	1.5
10.95	41.9	0.13	2.5	1.5
11.09	41.92	0.19	2.5	1.5
11.26	41.95	0.19	2.5	1.5
11.42	41.98	0.03	2.5	1.5
11.53	41.99	0.07	2.5	1.5
11.59	41.99	6.22	2.5	1.5
11.63	41.99	6.21	2.5	1.5
11.79	41.98	6.25	2.5	1.5
11.92	41.97	0	2.5	1.5
12.08	41.97	0.07	2.5	1.5
12.34	41.99	0.15	2.5	1.5
12.42	42	0.07	2.5	1.5
12.51	42.01	0.12	2.5	1.5
12.69	42.03	0.22	2.5	1.5
12.87	42.07	0.27	2.5	1.5
12.97	42.1	0.2	2.5	1.5
13.08	42.12	0.25	2.5	1.5
13.22	42.16	0.33	2.5	1.5
13.36	42.21	0.37	2.5	1.5
13.51	42.26	0.38	2.5	1.5
13.55	42.28	0.39	2.5	1.5
13.67	42.33	0.35	2.5	1.5
13.72	42.35	0.27	2.5	1.5
13.75	42.36	0.2	2.5	1.5
13.86	42.38	0.21	2.5	1.5
13.88	42.38	0.22	2.5	1.5
13.95	42.4	0.13	2.5	1.5
14.05	42.41	0.13	2.5	1.5
14.22	42.43	0.13	2.5	1.5
14.39	42.46	0.14	2.5	1.5
14.41	42.46	0.15	2.5	1.5
14.5	42.47	0.07	2.5	1.5
14.59	42.48	0.1	2.5	1.5
14.71	42.49	0.14	2.5	1.5
14.87	42.51	0.16	2.5	1.5
14.96	42.53	0.19	2.5	1.5
15.14	42.56	0.2	2.5	1.5
15.19	42.57	0.22	2.5	1.5
15.33	42.6	0.2	2.5	1.5
15.48	42.63	0.26	2.5	1.5
15.68	42.69	0.32	2.5	1.5
15.75	42.71	0.2	2.5	1.5
15.81	42.72	0.25	2.5	1.5
15.98	42.77	0.35	2.5	1.5
16.14	42.82	0.39	2.5	1.5
16.3	42.89	0.42	2.5	1.5
16.39	42.93	0.45	2.5	1.5
16.51	42.99	0.39	2.5	1.5
16.62	43.03	0.42	2.5	1.5
16.71	43.08	0.45	2.5	1.5
16.81	43.12	0.37	2.5	1.5
16.88	43.15	0.37	2.5	1.5
16.89	43.16	0.38	2.5	1.5
17.06	43.22	0.39	2.5	1.5
17.13	43.25	0.41	2.5	1.5
17.23	43.29	0.35	2.5	1.5
17.33	43.33	0.38	2.5	1.5
17.43	43.37	0.41	2.5	1.5
17.53	43.42	0.35	2.5	1.5
17.63	43.45	0.39	2.5	1.5
17.76	43.5	0.47	2.5	1.5
17.88	43.57	0.51	2.5	1.5
17.94	43.6	0.27	2.5	1.5
17.98	43.61	0.33	2.5	1.5
18.19	43.68	0.39	2.5	1.5
18.35	43.75	0.4	2.5	1.5
18.38	43.76	0.41	2.5	1.5
18.53	43.83	0.45	2.5	1.5
18.67	43.89	0.5	2.5	1.5
18.81	43.97	0.51	2.5	1.5
18.86	44	0.53	2.5	1.5
18.92	44.04	0.41	2.5	1.5
18.98	44.06	0.44	2.5	1.5
19.08	44.11	0.47	2.5	1.5
19.21	44.18	0.45	2.5	1.5
19.36	44.25	0.49	2.5	1.5
19.48	44.31	0.53	2.5	1.5
19.59	44.38	0.47	2.5	1.5
19.7	44.43	0.49	2.5	1.5
19.75	44.46	0.51	2.5	1.5
19.91	44.55	0.51	2.5	1.5
20.07	44.64	0.54	2.5	1.5
20.17	44.7	0.35	2.5	1.5
20.21	44.71	0.06	2.5	1.5
20.27	44.71	0.06	2.5	1.5
20.29	44.72	0.07	2.5	1.5
20.45	44.73	0.1	2.5	1.5
20.57	44.74	0.14	2.5	1.5
20.66	44.75	0.06	2.5	1.5
20.78	44.76	0.1	2.5	1.5
20.92	44.77	0.14	2.5	1.5
21.08	44.8	0.19	2.5	1.5
21.27	44.83	0.3	2.5	1.5
21.45	44.89	0.35	2.5	1.5
21.53	44.92	0.27	2.5	1.5
21.62	44.94	0.32	2.5	1.5
21.78	44.99	0.41	2.5	1.5
21.93	45.06	0.45	2.5	1.5
21.98	45.08	0.32	2.5	1.5
22.04	45.1	0.36	2.5	1.5
22.19	45.16	0.45	2.5	1.5
22.33	45.23	0.5	2.5	1.5
22.33	45.23	0.32	2.5	1.5
22.35	45.24	0.38	2.5	1.5
22.36	45.24	5.78	2.5	1.5
22.45	45.19	5.62	2.5	1.5
22.55	45.11	5.67	2.5	1.5
22.71	45	5.78	2.5	1.5
22.88	44.9	5.83	2.5	1.5
22.91	44.89	5.65	2.5	1.5
22.99	44.83	5.6	2.5	1.5
23.07	44.77	5.6	2.5	1.5
23.12	44.72	5.41	2.5	1.5
23.14	44.7	5.41	2.5	1.5
23.24	44.59	5.43	2.5	1.5
23.29	44.53	5.45	2.5	1.5
23.33	44.48	5.36	2.5	1.5
23.39	44.41	5.38	2.5	1.5
23.43	44.35	5.4	2.5	1.5
23.54	44.22	5.45	2.5	1.5
23.56	44.2	5.23	2.5	1.5
23.61	44.12	5.35	2.5	1.5
23.7	43.99	5.25	2.5	1.5
23.78	43.85	5.34	2.5	1.5
23.89	43.71	5.44	2.5	1.5
24	43.58	5.49	2.5	1.5
24.03	43.55	5.36	2.5	1.5
24.06	43.51	5.36	2.5	1.5
24.15	43.4	5.41	2.5	1.5
24.26	43.26	5.51	2.5	1.5
24.39	43.13	5.56	2.5	1.5
24.5	43.04	5.53	2.5	1.5
24.59	42.95	5.58	2.5	1.5
24.75	42.82	5.64	2.5	1.5
24.86	42.73	5.64	2.5	1.5
24.87	42.73	5.65	2.5	1.5
25.01	42.63	5.67	2.5	1.5
25.09	42.57	5.7	2.5	1.5
25.23	42.48	5.7	2.5	1.5
25.34	42.4	5.68	2.5	1.5
25.47	42.32	5.72	2.5	1.5
25.6	42.23	5.76	2.5	1.5
25.73	42.16	5.82	2.5	1.5
25.91	42.07	5.87	2.5	1.5
26.09	41.99	5.9	2.5	1.5
26.19	41.95	5.93	2.5	1.5
26.27	41.92	5.85	2.5	1.5
26.35	41.88	5.89	2.5	1.5
26.47	41.83	5.96	2.5	1.5
26.6	41.79	6	2.5	1.5
26.75	41.74	6.01	2.5	1.5
26.78	41.74	6.01	2.5	1.5
26.87	41.71	5.93	2.5	1.5
26.95	41.68	5.95	2.5	1.5
27.01	41.66	5.97	2.5	1.5
27.09	41.63	5.76	2.5	1.5
27.11	41.62	5.77	2.5	1.5
27.15	41.6	5.79	2.5	1.5
27.3	41.52	5.83	2.5	1.5
27.36	41.49	5.6	2.5	1.5
27.4	41.46	5.66	2.5	1.5
27.6	41.32	5.73	2.5	1.5
27.74	41.23	5.74	2.5	1.5
27.78	41.21	5.75	2.5	1.5
27.93	41.12	5.77	2.5	1.5
27.98	41.09	5.79	2.5	1.5
28.13	41.01	5.86	2.5	1.5
28.37	40.9	5.93	2.5	1.5
28.47	40.87	5.87	2.5	1.5
28.57	40.82	5.94	2.5	1.5
28.81	40.74	6.01	2.5	1.5
28.97	40.69	6.01	2.5	1.5
29.13	40.65	6.01	2.5	1.5
29.27	40.61	5.99	2.5	1.5
29.44	40.56	6.03	2.5	1.5
29.57	40.52	6.07	2.5	1.5
29.73	40.49	6.08	2.5	1.5
29.76	40.48	6.09	2.5	1.5
29.93	40.45	6.15	2.5	1.5
30.15	40.42	6.21	2.5	1.5
30.25	40.41	6.15	2.5	1.5
30.37	40.4	6.18	2.5	1.5
30.48	40.39	6.21	2.5	1.5
30.57	40.38	6.14	2.5	1.5
30.6	40.37	6.08	2.5	1.5
30.71	40.35	6.11	2.5	1.5
30.82	40.33	6.14	2.5	1.5
30.84	40.33	6	2.5	1.5
30.88	40.32	6.05	2.5	1.5
31.06	40.28	6.16	2.5	1.5
31.23	40.25	6.08	2.5	1.5
31.44	40.21	6.14	2.5	1.5
31.52	40.2	6.06	2.5	1.5
31.59	40.18	6.07	2.5	1.5
31.65	40.17	6.09	2.5	1.5
31.73	40.16	5.98	2.5	1.5
31.78	40.14	5.99	2.5	1.5
31.81	40.13	6	2.5	1.5
31.96	40.09	6.03	2.5	1.5
32.06	40.06	6.06	2.5	1.5
32.2	40.03	6.07	2.5	1.5
32.24	40.02	6.08	2.5	1.5
32.36	39.99	6.03	2.5	1.5
32.44	39.97	6.04	2.5	1.5
32.49	39.96	6.06	2.5	1.5
32.63	39.93	6.07	2.5	1.5
32.67	39.92	6.08	2.5	1.5
32.74	39.9	5.97	2.5	1.5
32.77	39.89	6.01	2.5	1.5
32.93	39.85	6.1	2.5	1.5
33.09	39.82	6.15	2.5	1.5
33.25	39.8	6.15	2.5	1.5
33.29	39.79	6.01	2.5	1.5
33.34	39.78	6.08	2.5	1.5
33.57	39.73	6.15	2.5	1.5
33.66	39.72	6.07	2.5	1.5
33.75	39.7	6.07	2.5	1.5
33.77	39.7	6.08	2.5	1.5
33.93	39.66	6.15	2.5	1.5
34.14	39.63	6.06	2.5	1.5
34.33	39.59	6.13	2.5	1.5
34.4	39.58	6.04	2.5	1.5
34.44	39.57	6.03	2.5	1.5
34.56	39.54	6.03	2.5	1.5
34.58	39.53	6.04	2.5	1.5
34.72	39.5	6.04	2.5	1.5
34.84	39.47	6.03	2.5	1.5
34.95	39.44	6.09	2.5	1.5
35.1	39.41	4.6	2.5	1.5
35.08	39.22	4.71	2.5	1.5
35.08	39.1	4.52	2.5	1.5
35.06	39.03	4.56	2.5	1.5
35.05	38.92	4.59	2.5	1.5
35.03	38.79	4.62	2.5	1.5
35.02	38.69	4.48	2.5	1.5
35.02	38.67	4.27	2.5	1.5
35	38.63	4.36	2.5	1.5
34.94	38.47	4.41	2.5	1.5
34.94	38.47	4.03	2.5	1.5
34.86	38.37	3.83	2.5	1.5
34.85	38.36	3.92	2.5	1.5
34.73	38.25	4.02	2.5	1.5
34.62	38.12	4.06	2.5	1.5
34.55	38.03	4.09	2.5	1.5
34.5	37.95	4.11	2.5	1.5
34.45	37.88	3.94	2.5	1.5
34.39	37.81	4.06	2.5	1.5
34.26	37.65	4.12	2.5	1.5
34.22	37.59	4.06	2.5	1.5
34.18	37.54	4.09	2.5	1.5
34.13	37.46	4.11	2.5	1.5
34.05	37.35	4.14	2.5	1.5
34	37.27	4.17	2.5	1.5
33.93	37.17	4.06	2.5	1.5
33.84	37.03	4.12	2.5	1.5
33.8	36.97	4.06	2.5	1.5
33.75	36.91	4.1	2.5	1.5
33.67	36.8	4.18	2.5	1.5
33.61	36.69	4.06	2.5	1.5
33.61	36.69	4.09	2.5	1.5
33.55	36.61	4.12	2.5	1.5
33.51	36.55	4.06	2.5	1.5
33.46	36.49	4.11	2.5	1.5
33.36	36.34	4.21	2.5	1.5
33.27	36.19	4.26	2.5	1.5
