X,Y
7.952808414353058,4.116155280731618
-0.1301668668165803,-0.2531555537134409
0.41339573345612735,-0.36264197528362274
0.8939391676103696,-0.5821319725364447
1.4496876170160249,-0.7152076726779342
2.0421187124447897,-0.711467164568603
2.5361445153830573,-0.9578668177127838
2.9876121861161664,-1.292653945274651
3.4859365791780874,-1.3416133942082524
4.042552998056635,-1.2905955612659454
4.57704787387047,-1.5272533958777785
4.9610966253094375,-1.9693021532148123
5.473330370383337,-2.157655194401741
6.063981304410845,-2.1800145022571087
6.528596663963981,-2.3853787034749985
6.9066891284892336,-2.8430134085938334
7.326306124799885,-3.1876618061214685
7.850600209436379,-3.4576986972242594
8.375526675372384,-3.7739837300032377
8.805819197557867,-4.147968178614974
9.158354272483848,-4.56971878092736
9.527998023084365,-4.974873900413513
9.972316713188775,-5.29824395570904
10.438642169930972,-5.673620861954987
10.81077662075404,-6.015853055752814
11.243532562511973,-6.454017841257155
11.592883206903934,-6.846930571831763
12.00026318419259,-7.198516713455319
12.57345429318957,-7.415085008367896
13.198439184110612,-7.438294116407633
13.836513180518523,-7.436427557840943
14.337193138315342,-7.460576886311173
14.863231935771182,-7.475653779692948
15.392313888529316,-7.463510874658823
15.912349311751314,-7.338579144328833
16.39799802703783,-7.205766988918185
16.91982065862976,-7.055660057812929
17.47950676945038,-6.906191705726087
18.052177278208546,-6.773831187747419
18.620440852828324,-6.637803726829588
19.132908445899375,-6.502198334783316
19.65884838323109,-6.354835239239037
20.176444529206492,-6.22492634318769
20.68948128807824,-6.089871575124562
21.231964976643212,-5.963289543054998
21.795479041873477,-5.853014417923987
22.352623993065208,-5.741122329607606
22.873053899384104,-5.668360466137528
23.4089375869371,-5.52832234557718
23.945039840298705,-5.454516773112118
24.499715035082772,-5.370950021781027
25.06030171934981,-5.247190932743251
25.590129785588942,-5.146976018324494
26.139113881858066,-5.020714469254017
26.675319293513894,-4.904540206305683
27.21052037831396,-4.767652177251875
27.770416095969267,-4.645933240652084
28.351637186598964,-4.523497868329287
28.86232426762581,-4.413991945795715
29.439016747870483,-4.290480684489012
30.007849422981963,-4.192375471815467
30.52916982304305,-4.087969308719039
31.037290579639375,-3.994023653678596
31.5391050883336,-3.8880999106913805
31.97331001830753,-3.602856220677495
32.252715952228755,-3.171699460595846
32.49558833311312,-2.728978385217488
32.71478394197766,-2.237593336030841
32.90818589949049,-1.7724901353940368
33.104657655232586,-1.3023683791980147
33.29625628318172,-0.7669743094593287
33.47816593316384,-0.2766114342957735
33.64414308848791,0.20974563341587782
33.803062907769345,0.7139954483136535
33.96558674890548,1.2273381240665913
34.13580121693667,1.75109966378659
34.367298403638415,2.240912752225995
34.6963672285201,2.661529731936753
35.12673632695805,3.0055783595889807
35.591416885261424,3.2956781899556518
36.05077788699418,3.504702605307102
36.556793086463585,3.6154687916859984
37.101671410840936,3.7614963613450527
37.64509640738834,3.9315645107999444
38.16053135727998,4.160254647023976
38.59562945389189,4.420713909901679
39.04163063305896,4.696426682174206
39.51622308033984,4.927397984080017
39.9486348972423,5.30013919249177
40.319959474378265,5.7369872480630875
40.80610752210487,6.046306102536619
41.22981910291128,6.3740236619487405
41.64544344495516,6.781050126999617
42.06654885876924,7.173132135532796
42.458606199361384,7.539647698402405
42.864819509442896,7.939572555013001
43.26039085665252,8.36439349129796
43.61938823584933,8.787457541562617
43.989949070615694,9.194513096474111
44.32871375547256,9.565805740654469
44.6989499948686,9.978409231640399
45.09100688889157,10.363611132837832
45.52592481148895,10.685123359784484
46.00859975267667,10.98664578050375
46.501497189630754,11.244027771055698
46.98532116995193,11.449722807854414
47.521899327635765,11.628435425460339
48.08938208234031,11.755393673665822
48.615988482837565,11.92644540593028
49.10467823676299,12.105165680870414
49.5730314143002,12.283177017234266
50.05467796709854,12.459253875538707
50.53151481610257,12.63621941767633
50.997554627479985,12.821243785321712
51.489618989871815,13.002024891786277
51.99839187168982,13.196253365837038
52.51641475094948,13.40017251484096
53.000778435962275,13.59051604848355
53.537065196433105,13.789023167453706
54.08494625473395,13.967451799660921
54.71455760207027,14.060653677210212
55.24243277555797,14.176026915200055
55.76783376815729,14.301002077758312
56.314387420308776,14.486821303144097
56.827847318025306,14.752315160818398
57.333192808087915,15.00738696102053
57.85029906104319,15.23905132431537
58.37462630739901,15.44986404851079
58.84778993809596,15.645488520152867
59.38590831414331,15.863251165486872
59.92868387908675,16.08160414546728
60.45223750395235,16.30129173118621
60.98118218744639,16.555247365497053
61.50634796102531,16.804549132473767
61.99761547590606,17.03453806694597
62.514346280833706,17.29709689784795
63.05466428818181,17.522831975482404
63.631173642585054,17.688897262327373
64.17121663724538,17.7457145024091
64.67448478552978,17.883288540877402
65.16930820571724,18.035414612852037
65.65137219661847,18.212235698476434
66.15267886104994,18.403633440844715
66.66971053683665,18.5144851077348
67.22113325737882,18.598215455189347
67.77296364470385,18.740042657591403
68.27588305284735,18.793063873425126
68.81951800873503,18.804580739699304
69.38489155482966,18.874170969240367
69.96404902462382,18.970322312787175
70.50569939450361,19.09468151908368
71.01446532038972,19.215091512538493
71.62571965728421,19.21398477628827
72.08505193667952,18.997483915649354
72.49996595364064,18.658538887277246
72.87440682318993,18.217160840518773
73.10197180265095,17.77078533079475
73.2831474764971,17.238398043438792
73.31588872906286,16.738928905688226
73.17960777902044,16.230224321596324
72.86516359797679,15.81878191884607
72.41887013439555,15.46998518332839
71.9380316559691,15.261905937455595
71.41947916930076,15.183974508196115
70.91511733154766,15.153513608500361
70.3574042195687,15.135599588043988
69.78324106405489,15.126071593724191
69.22849221841898,15.164423713460565
68.6822042260319,15.242062454111874
68.13304351421539,15.325969887897372
67.58513586955456,15.509703783532427
66.93296849845734,15.749747719008566
66.29898992026892,15.950012928904012
65.6366042499399,16.129577652223922
64.95261393054918,16.287462010948268
64.27439847391699,16.42255358940697
63.70176428306181,16.522949156291368
63.10447629793785,16.616377354491302
62.52487609809336,16.66120631279623
62.01828131528612,16.647834570180656
62.32502290280536,14.67034507356584
61.793733162106946,14.502217100001872
61.30120615276974,14.326612135395408
60.81496718223207,14.141434195451438
60.28326522442512,13.934450714848936
59.81072355341166,13.768617775291204
59.32275764516089,13.550309733487666
58.832187488209456,13.340122532099485
58.37015506369062,13.129596373066306
57.87410171353258,12.85997891612351
57.3399380245246,12.660932523198426
56.85167606337927,12.51903230510652
56.32814749528188,12.40794713422656
55.83213688235264,12.319271738640964
55.32730159605853,12.202037748880684
54.83798935567029,12.049584036692977
54.34175718133338,11.878206762485206
53.773118453798816,11.698695918545127
53.29835423047189,11.52785125002265
52.74246903974563,11.343071684241295
52.20019231620245,11.114732374437153
51.66813056683168,10.899236246012151
51.12655165337492,10.672012369148433
50.67130470974371,10.460798011161387
50.14064458431676,10.209420303814113
49.600491092540324,9.943169823847711
49.08713703858666,9.663616374135017
48.55503675818909,9.509174093604088
47.98082801850978,9.393635640852153
